Store,Dept,Date,Demand,Forecast_Demand,Safety_Stock,Target_Stock,Beginning_Inventory,Order_Qty,Arriving_Order,Fulfilled_Demand,Lost_Sales,Ending_Inventory,Holding_Cost,Stockout_Cost,Ordering_Cost,Total_Cost
11.0,97.0,2012-10-26,14020.34,15012.782161656767,1529.9228198664339,16542.704981523202,16866.486452576268,0.0,16866.486452576268,14020.34,0.0,2846.1464525762676,2846.1464525762676,0.0,0.0,2846.1464525762676
11.0,98.0,2012-08-17,7446.24,8082.703263975103,1261.262316801798,9343.965580776901,9343.965580776901,0.0,0.0,7446.24,0.0,1897.7255807769016,1897.7255807769016,0.0,0.0,1897.7255807769016
11.0,98.0,2012-08-24,6648.0,7181.513015445905,1261.262316801798,8442.775332247704,1897.7255807769016,6545.049751470802,0.0,1897.7255807769016,4750.274419223098,0.0,0.0,23751.37209611549,0.0,23751.37209611549
11.0,98.0,2012-08-31,6791.36,7080.560980210526,1261.262316801798,8341.823297012324,6545.049751470802,1796.7735455415223,6545.049751470802,6545.049751470802,246.31024852919745,0.0,0.0,1231.5512426459873,0.0,1231.5512426459873
11.0,98.0,2012-09-07,7561.58,7846.360035006634,1261.262316801798,9107.622351808432,1796.7735455415223,7310.848806266909,1796.7735455415223,1796.7735455415223,5764.806454458478,0.0,0.0,28824.03227229239,0.0,28824.03227229239
11.0,98.0,2012-09-14,8268.04,8562.511454156616,1261.262316801798,9823.773770958414,7310.848806266909,2512.924964691505,7310.848806266909,7310.848806266909,957.1911937330915,0.0,0.0,4785.9559686654575,0.0,4785.9559686654575
11.0,98.0,2012-09-21,8503.59,8279.722085570487,1261.262316801798,9540.984402372285,2512.924964691505,7028.05943768078,2512.924964691505,2512.924964691505,5990.665035308495,0.0,0.0,29953.325176542476,0.0,29953.325176542476
11.0,98.0,2012-09-28,7587.35,7609.493335083876,1261.262316801798,8870.755651885675,7028.05943768078,1842.6962142048942,7028.05943768078,7028.05943768078,559.29056231922,0.0,0.0,2796.4528115961,0.0,2796.4528115961
11.0,98.0,2012-10-05,10122.57,8654.596123626858,1261.262316801798,9915.858440428656,1842.6962142048942,8073.1622262237615,1842.6962142048942,1842.6962142048942,8279.873785795106,0.0,0.0,41399.36892897553,0.0,41399.36892897553
11.0,98.0,2012-10-12,10404.56,8784.576131896296,1261.262316801798,10045.838448698094,8073.1622262237615,1972.6762224743325,8073.1622262237615,8073.1622262237615,2331.397773776238,0.0,0.0,11656.98886888119,0.0,11656.98886888119
11.0,98.0,2012-10-19,9483.44,9783.070248130676,1261.262316801798,11044.332564932474,1972.6762224743325,9071.656342458142,1972.6762224743325,1972.6762224743325,7510.763777525668,0.0,0.0,37553.81888762834,0.0,37553.81888762834
11.0,98.0,2012-10-26,9646.8,9898.573054175766,1261.262316801798,11159.835370977564,9071.656342458142,2088.179028519422,9071.656342458142,9071.656342458142,575.1436575418575,0.0,0.0,2875.7182877092873,0.0,2875.7182877092873
11.0,99.0,2012-08-17,100.02,0.0,393.6639512173267,393.6639512173267,393.6639512173267,0.0,0.0,100.02,0.0,293.64395121732673,293.64395121732673,0.0,0.0,293.64395121732673
11.0,99.0,2012-08-24,0.08,0.0,393.6639512173267,393.6639512173267,293.64395121732673,100.01999999999998,0.0,0.08,0.0,293.56395121732675,293.56395121732675,0.0,0.0,293.56395121732675
11.0,99.0,2012-08-31,30.12,0.0,393.6639512173267,393.6639512173267,393.5839512173267,0.07999999999998408,100.01999999999998,30.12,0.0,363.4639512173267,363.4639512173267,0.0,0.0,363.4639512173267
11.0,99.0,2012-09-07,30.1,38.34896539751975,393.6639512173267,432.01291661484646,363.5439512173267,68.46896539751975,0.07999999999998408,30.1,0.0,333.4439512173267,333.4439512173267,0.0,0.0,333.4439512173267
11.0,99.0,2012-09-14,0.07,190.0345687600547,393.6639512173267,583.6985199773815,401.91291661484644,181.78560336253503,68.46896539751975,0.07,0.0,401.84291661484644,401.84291661484644,0.0,0.0,401.84291661484644
11.0,99.0,2012-09-21,0.04,4.061239511595211,393.6639512173267,397.7251907289219,583.6285199773815,0.0,181.78560336253503,0.04,0.0,583.5885199773816,583.5885199773816,0.0,0.0,583.5885199773816
11.0,99.0,2012-09-28,0.01,0.0,393.6639512173267,393.6639512173267,583.5885199773816,0.0,0.0,0.01,0.0,583.5785199773816,583.5785199773816,0.0,0.0,583.5785199773816
11.0,99.0,2012-10-05,700.0,28.14551545126181,393.6639512173267,421.8094666685885,583.5785199773816,0.0,0.0,583.5785199773816,116.42148002261843,0.0,0.0,582.1074001130921,0.0,582.1074001130921
11.0,99.0,2012-10-12,70.0,68.04633418810128,393.6639512173267,461.710285405428,0.0,461.710285405428,0.0,0.0,70.0,0.0,0.0,350.0,0.0,350.0
12.0,1.0,2012-08-17,11657.21,11795.34378472696,1258.1647214691268,13053.508506196087,13053.508506196087,0.0,0.0,11657.21,0.0,1396.298506196088,1396.298506196088,0.0,0.0,1396.298506196088
12.0,1.0,2012-08-24,12074.69,11594.346847399253,1258.1647214691268,12852.51156886838,1396.298506196088,11456.213062672292,0.0,1396.298506196088,10678.391493803912,0.0,0.0,53391.95746901956,0.0,53391.95746901956
12.0,1.0,2012-08-31,12377.76,12565.128075375647,1258.1647214691268,13823.292796844775,11456.213062672292,2367.079734172483,11456.213062672292,11456.213062672292,921.5469373277083,0.0,0.0,4607.7346866385415,0.0,4607.7346866385415
12.0,1.0,2012-09-07,14482.94,13812.308581383157,1258.1647214691268,15070.473302852284,2367.079734172483,12703.393568679801,2367.079734172483,2367.079734172483,12115.860265827518,0.0,0.0,60579.30132913759,0.0,60579.30132913759
12.0,1.0,2012-09-14,13305.6,13993.05405882763,1258.1647214691268,15251.218780296758,12703.393568679801,2547.825211616957,12703.393568679801,12703.393568679801,602.206431320199,0.0,0.0,3011.032156600995,0.0,3011.032156600995
12.0,1.0,2012-09-21,13090.69,13762.389391549812,1258.1647214691268,15020.55411301894,2547.825211616957,12472.728901401983,2547.825211616957,2547.825211616957,10542.864788383044,0.0,0.0,52714.323941915216,0.0,52714.323941915216
12.0,1.0,2012-09-28,14074.26,13533.815058940563,1258.1647214691268,14791.97978040969,12472.728901401983,2319.250879007708,12472.728901401983,12472.728901401983,1601.5310985980177,0.0,0.0,8007.6554929900885,0.0,8007.6554929900885
12.0,1.0,2012-10-05,16263.81,16369.92353291058,1258.1647214691268,17628.088254379705,2319.250879007708,15308.837375371997,2319.250879007708,2319.250879007708,13944.559120992291,0.0,0.0,69722.79560496146,0.0,69722.79560496146
12.0,1.0,2012-10-12,18127.42,16500.87550583183,1258.1647214691268,17759.040227300957,15308.837375371997,2450.2028519289597,15308.837375371997,15308.837375371997,2818.582624628001,0.0,0.0,14092.913123140006,0.0,14092.913123140006
12.0,1.0,2012-10-19,19839.67,19446.107224183048,1258.1647214691268,20704.271945652174,2450.2028519289597,18254.069093723214,2450.2028519289597,2450.2028519289597,17389.46714807104,0.0,0.0,86947.33574035519,0.0,86947.33574035519
12.0,1.0,2012-10-26,25883.95,26958.06291115365,1258.1647214691268,28216.227632622777,18254.069093723214,9962.158538899563,18254.069093723214,18254.069093723214,7629.880906276787,0.0,0.0,38149.40453138393,0.0,38149.40453138393
12.0,2.0,2012-08-17,77949.05,76061.01478904345,3154.131952563206,79215.14674160664,79215.14674160664,0.0,0.0,77949.05,0.0,1266.0967416066414,1266.0967416066414,0.0,0.0,1266.0967416066414
12.0,2.0,2012-08-24,79476.87,78195.70578793302,3154.131952563206,81349.83774049624,1266.0967416066414,80083.7409988896,0.0,1266.0967416066414,78210.77325839335,0.0,0.0,391053.86629196675,0.0,391053.86629196675
12.0,2.0,2012-08-31,80800.52,82540.32206439451,3154.131952563206,85694.45401695772,80083.7409988896,5610.713018068127,80083.7409988896,80083.7409988896,716.779001110408,0.0,0.0,3583.89500555204,0.0,3583.89500555204
12.0,2.0,2012-09-07,76954.26,79600.71904780436,3154.131952563206,82754.85100036758,5610.713018068127,77144.13798229945,5610.713018068127,5610.713018068127,71343.54698193187,0.0,0.0,356717.73490965937,0.0,356717.73490965937
12.0,2.0,2012-09-14,73237.2,76018.30254961041,3154.131952563206,79172.43450217362,77144.13798229945,2028.296519874173,77144.13798229945,73237.2,0.0,3906.9379822994524,3906.9379822994524,0.0,0.0,3906.9379822994524
12.0,2.0,2012-09-21,72639.45,75683.94477256565,3154.131952563206,78838.07672512886,5935.2345021736255,72902.84222295524,2028.296519874173,5935.2345021736255,66704.21549782637,0.0,0.0,333521.0774891318,0.0,333521.0774891318
12.0,2.0,2012-09-28,73447.25,72928.31576105178,3154.131952563206,76082.447713615,72902.84222295524,3179.6054906597565,72902.84222295524,72902.84222295524,544.407777044762,0.0,0.0,2722.03888522381,0.0,2722.03888522381
12.0,2.0,2012-10-05,77695.14,76523.92006445998,3154.131952563206,79678.05201702318,3179.6054906597565,76498.44652636342,3179.6054906597565,3179.6054906597565,74515.53450934024,0.0,0.0,372577.6725467012,0.0,372577.6725467012
12.0,2.0,2012-10-12,70345.66,72670.90360550596,3154.131952563206,75825.03555806915,76498.44652636342,0.0,76498.44652636342,70345.66,0.0,6152.786526363416,6152.786526363416,0.0,0.0,6152.786526363416
12.0,2.0,2012-10-19,72884.73,74741.17901077887,3154.131952563206,77895.31096334208,6152.786526363416,71742.52443697867,0.0,6152.786526363416,66731.94347363658,0.0,0.0,333659.7173681829,0.0,333659.7173681829
12.0,2.0,2012-10-26,73961.07,73059.9456582229,3154.131952563206,76214.0776107861,71742.52443697867,4471.553173807435,71742.52443697867,71742.52443697867,2218.54556302134,0.0,0.0,11092.7278151067,0.0,11092.7278151067
12.0,3.0,2012-08-17,52541.3,49538.87300183674,6769.976651999143,56308.84965383589,56308.84965383589,0.0,0.0,52541.3,0.0,3767.5496538358857,3767.5496538358857,0.0,0.0,3767.5496538358857
12.0,3.0,2012-08-24,87706.87,76056.30320056296,6769.976651999143,82826.2798525621,3767.5496538358857,79058.73019872622,0.0,3767.5496538358857,83939.32034616411,0.0,0.0,419696.60173082055,0.0,419696.60173082055
12.0,3.0,2012-08-31,81613.96,80548.11772907499,6769.976651999143,87318.09438107413,79058.73019872622,8259.364182347912,79058.73019872622,79058.73019872622,2555.2298012737883,0.0,0.0,12776.149006368942,0.0,12776.149006368942
12.0,3.0,2012-09-07,26329.11,31361.82174107053,6769.976651999143,38131.79839306967,8259.364182347912,29872.43421072176,8259.364182347912,8259.364182347912,18069.74581765209,0.0,0.0,90348.72908826044,0.0,90348.72908826044
12.0,3.0,2012-09-14,17325.02,15428.74897682896,6769.976651999143,22198.725628828102,29872.43421072176,0.0,29872.43421072176,17325.02,0.0,12547.41421072176,12547.41421072176,0.0,0.0,12547.41421072176
12.0,3.0,2012-09-21,15169.28,13797.975970041454,6769.976651999143,20567.952622040597,12547.41421072176,8020.5384113188375,0.0,12547.41421072176,2621.865789278241,0.0,0.0,13109.328946391206,0.0,13109.328946391206
12.0,3.0,2012-09-28,11779.32,12824.58938910308,6769.976651999143,19594.56604110222,8020.5384113188375,11574.027629783384,8020.5384113188375,8020.5384113188375,3758.7815886811622,0.0,0.0,18793.90794340581,0.0,18793.90794340581
12.0,3.0,2012-10-05,11791.9,12394.852698438764,6769.976651999143,19164.829350437907,11574.027629783384,7590.801720654523,11574.027629783384,11574.027629783384,217.8723702166153,0.0,0.0,1089.3618510830765,0.0,1089.3618510830765
12.0,3.0,2012-10-12,11353.41,12192.51416578468,6769.976651999143,18962.490817783822,7590.801720654523,11371.6890971293,7590.801720654523,7590.801720654523,3762.608279345477,0.0,0.0,18813.041396727385,0.0,18813.041396727385
12.0,3.0,2012-10-19,11444.13,11525.703218010412,6769.976651999143,18295.679870009553,11371.6890971293,6923.990772880254,11371.6890971293,11371.6890971293,72.44090287069957,0.0,0.0,362.20451435349787,0.0,362.20451435349787
12.0,3.0,2012-10-26,10252.99,11078.383654361893,6769.976651999143,17848.360306361035,6923.990772880254,10924.369533480782,6923.990772880254,6923.990772880254,3328.999227119746,0.0,0.0,16644.996135598733,0.0,16644.996135598733
12.0,4.0,2012-08-17,27381.03,26944.09318832397,1925.4263308138634,28869.51951913783,28869.51951913783,0.0,0.0,27381.03,0.0,1488.489519137831,1488.489519137831,0.0,0.0,1488.489519137831
12.0,4.0,2012-08-24,29103.06,29189.13768936416,1925.4263308138634,31114.564020178026,1488.489519137831,29626.074501040195,0.0,1488.489519137831,27614.57048086217,0.0,0.0,138072.85240431086,0.0,138072.85240431086
12.0,4.0,2012-08-31,29251.08,30238.45653844008,1925.4263308138634,32163.882869253946,29626.074501040195,2537.8083682137512,29626.074501040195,29251.08,0.0,374.9945010401934,374.9945010401934,0.0,0.0,374.9945010401934
12.0,4.0,2012-09-07,27747.89,27920.101895210704,1925.4263308138634,29845.528226024566,2912.8028692539447,26932.72535677062,2537.8083682137512,2912.8028692539447,24835.087130746055,0.0,0.0,124175.43565373027,0.0,124175.43565373027
12.0,4.0,2012-09-14,24434.21,25844.03701303308,1925.4263308138634,27769.463343846946,26932.72535677062,836.7379870763252,26932.72535677062,24434.21,0.0,2498.515356770622,2498.515356770622,0.0,0.0,2498.515356770622
12.0,4.0,2012-09-21,24639.22,25465.99185555052,1925.4263308138634,27391.418186364383,3335.2533438469472,24056.164842517435,836.7379870763252,3335.2533438469472,21303.966656153054,0.0,0.0,106519.83328076528,0.0,106519.83328076528
12.0,4.0,2012-09-28,23820.22,25223.49985699621,1925.4263308138634,27148.926187810073,24056.164842517435,3092.761345292638,24056.164842517435,23820.22,0.0,235.94484251743415,235.94484251743415,0.0,0.0,235.94484251743415
12.0,4.0,2012-10-05,27932.92,26034.295679583647,1925.4263308138634,27959.722010397512,3328.706187810072,24631.01582258744,3092.761345292638,3328.706187810072,24604.213812189926,0.0,0.0,123021.06906094964,0.0,123021.06906094964
12.0,4.0,2012-10-12,26143.54,24134.456680219748,1925.4263308138634,26059.883011033613,24631.01582258744,1428.8671884461728,24631.01582258744,24631.01582258744,1512.5241774125607,0.0,0.0,7562.620887062803,0.0,7562.620887062803
12.0,4.0,2012-10-19,26149.64,25682.38229682,1925.4263308138634,27607.808627633865,1428.8671884461728,26178.941439187693,1428.8671884461728,1428.8671884461728,24720.772811553827,0.0,0.0,123603.86405776913,0.0,123603.86405776913
12.0,4.0,2012-10-26,25702.59,25693.187539637045,1925.4263308138634,27618.613870450907,26178.941439187693,1439.672431263214,26178.941439187693,25702.59,0.0,476.35143918769245,476.35143918769245,0.0,0.0,476.35143918769245
12.0,5.0,2012-08-17,18111.28,17885.96793246093,6870.337114798427,24756.30504725936,24756.30504725936,0.0,0.0,18111.28,0.0,6645.025047259362,6645.025047259362,0.0,0.0,6645.025047259362
12.0,5.0,2012-08-24,22882.89,17043.197150774868,6870.337114798427,23913.534265573297,6645.025047259362,17268.509218313935,0.0,6645.025047259362,16237.864952740638,0.0,0.0,81189.32476370319,0.0,81189.32476370319
12.0,5.0,2012-08-31,19423.54,18024.634470847224,6870.337114798427,24894.971585645653,17268.509218313935,7626.462367331718,17268.509218313935,17268.509218313935,2155.030781686066,0.0,0.0,10775.15390843033,0.0,10775.15390843033
12.0,5.0,2012-09-07,17873.56,18305.850678971605,6870.337114798427,25176.187793770034,7626.462367331718,17549.725426438315,7626.462367331718,7626.462367331718,10247.097632668283,0.0,0.0,51235.48816334142,0.0,51235.48816334142
12.0,5.0,2012-09-14,17825.14,19715.531780579,6870.337114798427,26585.868895377425,17549.725426438315,9036.14346893911,17549.725426438315,17549.725426438315,275.41457356168394,0.0,0.0,1377.0728678084197,0.0,1377.0728678084197
12.0,5.0,2012-09-21,21900.4,19263.46714769239,6870.337114798427,26133.80426249082,9036.14346893911,17097.66079355171,9036.14346893911,9036.14346893911,12864.256531060892,0.0,0.0,64321.28265530446,0.0,64321.28265530446
12.0,5.0,2012-09-28,29424.2,19725.971852159288,6870.337114798427,26596.308966957717,17097.66079355171,9498.648173406007,17097.66079355171,17097.66079355171,12326.539206448291,0.0,0.0,61632.69603224145,0.0,61632.69603224145
12.0,5.0,2012-10-05,27396.39,27284.703873162765,6870.337114798427,34155.04098796119,9498.648173406007,24656.392814555184,9498.648173406007,9498.648173406007,17897.741826593992,0.0,0.0,89488.70913296996,0.0,89488.70913296996
12.0,5.0,2012-10-12,20168.81,25143.07055239032,6870.337114798427,32013.407667188745,24656.392814555184,7357.0148526335615,24656.392814555184,20168.81,0.0,4487.582814555182,4487.582814555182,0.0,0.0,4487.582814555182
12.0,5.0,2012-10-19,25715.25,25079.38192622945,6870.337114798427,31949.719041027878,11844.597667188744,20105.121373839134,7357.0148526335615,11844.597667188744,13870.652332811256,0.0,0.0,69353.26166405628,0.0,69353.26166405628
12.0,5.0,2012-10-26,23771.22,27791.92857445575,6870.337114798427,34662.26568925418,20105.121373839134,14557.144315415044,20105.121373839134,20105.121373839134,3666.098626160867,0.0,0.0,18330.493130804334,0.0,18330.493130804334
12.0,6.0,2012-08-17,4853.58,4567.596104206094,1176.0177896210812,5743.613893827176,5743.613893827176,0.0,0.0,4853.58,0.0,890.0338938271761,890.0338938271761,0.0,0.0,890.0338938271761
12.0,6.0,2012-08-24,2796.56,3163.97866108123,1176.0177896210812,4339.9964507023105,890.0338938271761,3449.9625568751344,0.0,890.0338938271761,1906.5261061728238,0.0,0.0,9532.630530864119,0.0,9532.630530864119
12.0,6.0,2012-08-31,3737.97,3422.050763385765,1176.0177896210812,4598.068553006846,3449.9625568751344,1148.1059961317114,3449.9625568751344,3449.9625568751344,288.0074431248654,0.0,0.0,1440.037215624327,0.0,1440.037215624327
12.0,6.0,2012-09-07,4028.67,4897.417485047734,1176.0177896210812,6073.435274668815,1148.1059961317114,4925.329278537103,1148.1059961317114,1148.1059961317114,2880.5640038682886,0.0,0.0,14402.820019341443,0.0,14402.820019341443
12.0,6.0,2012-09-14,4808.62,4583.6534084551295,1176.0177896210812,5759.67119807621,4925.329278537103,834.341919539107,4925.329278537103,4808.62,0.0,116.70927853710327,116.70927853710327,0.0,0.0,116.70927853710327
12.0,6.0,2012-09-21,4347.25,4301.114942107927,1176.0177896210812,5477.132731729009,951.0511980762103,4526.0815336527985,834.341919539107,951.0511980762103,3396.1988019237897,0.0,0.0,16980.99400961895,0.0,16980.99400961895
12.0,6.0,2012-09-28,4237.42,4032.9453776211258,1176.0177896210812,5208.963167242207,4526.0815336527985,682.8816335894089,4526.0815336527985,4237.42,0.0,288.6615336527984,288.6615336527984,0.0,0.0,288.6615336527984
12.0,6.0,2012-10-05,3226.12,4175.839719862132,1176.0177896210812,5351.857509483214,971.5431672422073,4380.314342241007,682.8816335894089,971.5431672422073,2254.5768327577925,0.0,0.0,11272.884163788964,0.0,11272.884163788964
12.0,6.0,2012-10-12,2830.9,4307.953566872448,1176.0177896210812,5483.97135649353,4380.314342241007,1103.6570142525234,4380.314342241007,2830.9,0.0,1549.4143422410066,1549.4143422410066,0.0,0.0,1549.4143422410066
12.0,6.0,2012-10-19,4692.22,4675.631710906546,1176.0177896210812,5851.6495005276265,2653.07135649353,3198.5781440340966,1103.6570142525234,2653.07135649353,2039.1486435064703,0.0,0.0,10195.743217532352,0.0,10195.743217532352
12.0,6.0,2012-10-26,3179.98,4730.739706686096,1176.0177896210812,5906.757496307177,3198.5781440340966,2708.17935227308,3198.5781440340966,3179.98,0.0,18.59814403409655,18.59814403409655,0.0,0.0,18.59814403409655
12.0,7.0,2012-08-17,20920.21,24007.896206554826,5259.756988787964,29267.65319534279,29267.65319534279,0.0,0.0,20920.21,0.0,8347.443195342792,8347.443195342792,0.0,0.0,8347.443195342792
12.0,7.0,2012-08-24,21679.86,23851.6833173582,5259.756988787964,29111.440306146163,8347.443195342792,20763.99711080337,0.0,8347.443195342792,13332.416804657209,0.0,0.0,66662.08402328604,0.0,66662.08402328604
12.0,7.0,2012-08-31,25423.11,23761.60464971527,5259.756988787964,29021.361638503236,20763.99711080337,8257.364527699865,20763.99711080337,20763.99711080337,4659.112889196629,0.0,0.0,23295.564445983146,0.0,23295.564445983146
12.0,7.0,2012-09-07,28437.56,29283.217774873745,5259.756988787964,34542.97476366171,8257.364527699865,26285.610235961845,8257.364527699865,8257.364527699865,20180.195472300136,0.0,0.0,100900.97736150069,0.0,100900.97736150069
12.0,7.0,2012-09-14,25348.54,26141.07156959734,5259.756988787964,31400.828558385307,26285.610235961845,5115.218322423461,26285.610235961845,25348.54,0.0,937.0702359618444,937.0702359618444,0.0,0.0,937.0702359618444
12.0,7.0,2012-09-21,26438.47,24954.25644516817,5259.756988787964,30214.013433956134,6052.288558385306,24161.724875570828,5115.218322423461,6052.288558385306,20386.181441614695,0.0,0.0,101930.90720807348,0.0,101930.90720807348
12.0,7.0,2012-09-28,28709.84,26285.606662199927,5259.756988787964,31545.363650987892,24161.724875570828,7383.638775417065,24161.724875570828,24161.724875570828,4548.115124429172,0.0,0.0,22740.57562214586,0.0,22740.57562214586
12.0,7.0,2012-10-05,31607.4,26281.28992344973,5259.756988787964,31541.046912237696,7383.638775417065,24157.40813682063,7383.638775417065,7383.638775417065,24223.761224582937,0.0,0.0,121118.80612291468,0.0,121118.80612291468
12.0,7.0,2012-10-12,31042.78,27435.762003265183,5259.756988787964,32695.51899205315,24157.40813682063,8538.110855232517,24157.40813682063,24157.40813682063,6885.371863179367,0.0,0.0,34426.859315896836,0.0,34426.859315896836
12.0,7.0,2012-10-19,30436.4,33860.30669556835,5259.756988787964,39120.06368435632,8538.110855232517,30581.952829123802,8538.110855232517,8538.110855232517,21898.289144767485,0.0,0.0,109491.44572383742,0.0,109491.44572383742
12.0,7.0,2012-10-26,30860.6,35630.21251751669,5259.756988787964,40889.96950630465,30581.952829123802,10308.01667718085,30581.952829123802,30581.952829123802,278.64717087619647,0.0,0.0,1393.2358543809823,0.0,1393.2358543809823
12.0,8.0,2012-08-17,38200.94,40978.51374985049,2865.082554876717,43843.59630472721,43843.59630472721,0.0,0.0,38200.94,0.0,5642.656304727207,5642.656304727207,0.0,0.0,5642.656304727207
12.0,8.0,2012-08-24,39268.02,40571.24508732239,2865.082554876717,43436.32764219911,5642.656304727207,37793.671337471904,0.0,5642.656304727207,33625.36369527279,0.0,0.0,168126.81847636396,0.0,168126.81847636396
12.0,8.0,2012-08-31,39873.12,41264.64933786118,2865.082554876717,44129.731892737895,37793.671337471904,6336.060555265991,37793.671337471904,37793.671337471904,2079.448662528099,0.0,0.0,10397.243312640494,0.0,10397.243312640494
12.0,8.0,2012-09-07,40637.0,41713.16506043004,2865.082554876717,44578.247615306755,6336.060555265991,38242.187060040764,6336.060555265991,6336.060555265991,34300.93944473401,0.0,0.0,171504.69722367005,0.0,171504.69722367005
12.0,8.0,2012-09-14,38836.08,39326.62557432715,2865.082554876717,42191.708129203864,38242.187060040764,3949.5210691631,38242.187060040764,38242.187060040764,593.892939959238,0.0,0.0,2969.46469979619,0.0,2969.46469979619
12.0,8.0,2012-09-21,40290.49,40913.92957359931,2865.082554876717,43779.012128476024,3949.5210691631,39829.491059312924,3949.5210691631,3949.5210691631,36340.9689308369,0.0,0.0,181704.84465418448,0.0,181704.84465418448
12.0,8.0,2012-09-28,37196.88,39924.88380354938,2865.082554876717,42789.9663584261,39829.491059312924,2960.4752991131754,39829.491059312924,37196.88,0.0,2632.611059312927,2632.611059312927,0.0,0.0,2632.611059312927
12.0,8.0,2012-10-05,43169.66,41084.61104866815,2865.082554876717,43949.69360354487,5593.086358426102,38356.607245118765,2960.4752991131754,5593.086358426102,37576.5736415739,0.0,0.0,187882.8682078695,0.0,187882.8682078695
12.0,8.0,2012-10-12,41986.53,40007.79897988721,2865.082554876717,42872.881534763925,38356.607245118765,4516.27428964516,38356.607245118765,38356.607245118765,3629.922754881234,0.0,0.0,18149.61377440617,0.0,18149.61377440617
12.0,8.0,2012-10-19,41756.38,41136.83098887887,2865.082554876717,44001.91354375559,4516.27428964516,39485.63925411043,4516.27428964516,4516.27428964516,37240.10571035484,0.0,0.0,186200.5285517742,0.0,186200.5285517742
12.0,8.0,2012-10-26,43391.78,41769.583575485165,2865.082554876717,44634.66613036188,39485.63925411043,5149.026876251453,39485.63925411043,39485.63925411043,3906.14074588957,0.0,0.0,19530.70372944785,0.0,19530.70372944785
12.0,9.0,2012-08-17,18125.4,19068.08586943374,2779.585014382306,21847.670883816045,21847.670883816045,0.0,0.0,18125.4,0.0,3722.2708838160434,3722.2708838160434,0.0,0.0,3722.2708838160434
12.0,9.0,2012-08-24,16151.41,17189.47668509518,2779.585014382306,19969.061699477483,3722.2708838160434,16246.79081566144,0.0,3722.2708838160434,12429.139116183957,0.0,0.0,62145.69558091978,0.0,62145.69558091978
12.0,9.0,2012-08-31,19102.25,16006.1163847229,2779.585014382306,18785.701399105204,16246.79081566144,2538.910583443765,16246.79081566144,16246.79081566144,2855.4591843385606,0.0,0.0,14277.295921692803,0.0,14277.295921692803
12.0,9.0,2012-09-07,17587.43,19246.535208220525,2779.585014382306,22026.12022260283,2538.910583443765,19487.209639159064,2538.910583443765,2538.910583443765,15048.519416556235,0.0,0.0,75242.59708278117,0.0,75242.59708278117
12.0,9.0,2012-09-14,14480.27,15783.843752332185,2779.585014382306,18563.42876671449,19487.209639159064,0.0,19487.209639159064,14480.27,0.0,5006.9396391590635,5006.9396391590635,0.0,0.0,5006.9396391590635
12.0,9.0,2012-09-21,16501.37,15760.091403582132,2779.585014382306,18539.676417964438,5006.9396391590635,13532.736778805374,0.0,5006.9396391590635,11494.430360840935,0.0,0.0,57472.15180420468,0.0,57472.15180420468
12.0,9.0,2012-09-28,16790.95,15965.938029622472,2779.585014382306,18745.523044004778,13532.736778805374,5212.786265199404,13532.736778805374,13532.736778805374,3258.2132211946264,0.0,0.0,16291.066105973132,0.0,16291.066105973132
12.0,9.0,2012-10-05,17680.77,14947.096086758142,2779.585014382306,17726.681101140446,5212.786265199404,12513.894835941042,5212.786265199404,5212.786265199404,12467.983734800597,0.0,0.0,62339.91867400298,0.0,62339.91867400298
12.0,9.0,2012-10-12,15224.81,14802.673432494816,2779.585014382306,17582.25844687712,12513.894835941042,5068.363610936078,12513.894835941042,12513.894835941042,2710.915164058957,0.0,0.0,13554.575820294785,0.0,13554.575820294785
12.0,9.0,2012-10-19,14716.17,15578.94236357394,2779.585014382306,18358.527377956245,5068.363610936078,13290.163767020167,5068.363610936078,5068.363610936078,9647.806389063922,0.0,0.0,48239.03194531961,0.0,48239.03194531961
12.0,9.0,2012-10-26,16937.79,14822.273464115427,2779.585014382306,17601.858478497732,13290.163767020167,4311.694711477565,13290.163767020167,13290.163767020167,3647.6262329798337,0.0,0.0,18238.13116489917,0.0,18238.13116489917
12.0,10.0,2012-08-17,18828.27,18659.796313293165,1884.3775507496996,20544.173864042867,20544.173864042867,0.0,0.0,18828.27,0.0,1715.9038640428662,1715.9038640428662,0.0,0.0,1715.9038640428662
12.0,10.0,2012-08-24,19098.62,18680.62800898449,1884.3775507496996,20565.005559734193,1715.9038640428662,18849.101695691326,0.0,1715.9038640428662,17382.716135957133,0.0,0.0,86913.58067978566,0.0,86913.58067978566
12.0,10.0,2012-08-31,17843.4,18957.442243195605,1884.3775507496996,20841.819793945306,18849.101695691326,1992.7180982539794,18849.101695691326,17843.4,0.0,1005.7016956913249,1005.7016956913249,0.0,0.0,1005.7016956913249
12.0,10.0,2012-09-07,16383.84,18552.227304775093,1884.3775507496996,20436.604855524794,2998.4197939453043,17438.18506157949,1992.7180982539794,2998.4197939453043,13385.420206054696,0.0,0.0,66927.10103027348,0.0,66927.10103027348
12.0,10.0,2012-09-14,16080.08,17555.498937169017,1884.3775507496996,19439.87648791872,17438.18506157949,2001.6914263392282,17438.18506157949,16080.08,0.0,1358.1050615794902,1358.1050615794902,0.0,0.0,1358.1050615794902
