Store,Dept,Date,Weekly_Sales,IsHoliday,Demand,Forecast_Demand,Forecast,Demand_Proxy,Forecast_Error,Absolute_Error,Safety_Stock,Next_Forecast,Target_Inventory,Starting_Inventory,Arriving_Inventory,Fulfilled_Demand,Lost_Sales,Ending_Inventory,Order_Qty,Holding_Cost,Shortage_Cost,Total_Cost
31.0,10.0,2012-09-14,20946.76,False,20946.76,20961.518599971605,20961.518599971605,20946.76,-14.7585999716066,14.7585999716066,3463.660223633838,21399.838657250704,24863.49888088454,24425.17882360544,0.0,20946.76,0.0,3478.4188236054433,21385.080057279098,3478.4188236054433,0.0,3478.4188236054433
31.0,11.0,2012-09-14,9165.66,False,9165.66,10179.228626663971,10179.228626663971,9165.66,-1013.5686266639714,1013.5686266639714,3983.525062990654,9692.030293479584,13675.555356470239,14162.753689654626,0.0,9165.66,0.0,4997.093689654626,8678.461666815612,4997.093689654626,0.0,4997.093689654626
31.0,12.0,2012-09-14,2077.71,False,2077.71,3009.93369918464,3009.93369918464,2077.71,-932.2236991846398,932.2236991846398,3195.1807482660583,2645.803728109505,5840.984476375563,6205.114447450698,0.0,2077.71,0.0,4127.404447450698,1713.5800289248646,4127.404447450698,0.0,4127.404447450698
31.0,13.0,2012-09-14,44162.08,False,44162.08,43637.98475013461,43637.98475013461,44162.08,524.0952498653933,524.0952498653933,3576.484272763834,45833.31319505339,49409.797467817225,47214.46902289844,0.0,44162.08,0.0,3052.3890228984383,46357.40844491879,3052.3890228984383,0.0,3052.3890228984383
31.0,14.0,2012-09-14,15949.86,False,15949.86,15162.827583580623,15162.827583580623,15949.86,787.0324164193771,787.0324164193771,3268.261527675729,15558.885716791956,18827.147244467684,18431.08911125635,0.0,15949.86,0.0,2481.2291112563507,16345.918133211333,2481.2291112563507,0.0,2481.2291112563507
31.0,16.0,2012-09-14,5691.99,False,5691.99,8118.312189143724,8118.312189143724,5691.99,-2426.3221891437242,2426.3221891437242,3398.540654886532,6608.586041038268,10007.1266959248,11516.852844030256,0.0,5691.99,0.0,5824.862844030256,4182.263851894544,5824.862844030256,0.0,5824.862844030256
31.0,17.0,2012-09-14,6789.05,False,6789.05,8007.008371580218,8007.008371580218,6789.05,-1217.9583715802182,1217.9583715802182,3338.380345039006,7639.349734064677,10977.730079103683,11345.388716619225,0.0,6789.05,0.0,4556.338716619225,6421.391362484458,4556.338716619225,0.0,4556.338716619225
31.0,18.0,2012-09-14,559.66,False,559.66,1877.6413598124504,1877.6413598124504,559.66,-1317.9813598124506,1317.9813598124506,3672.4445144819374,2021.6193885282769,5694.063903010214,5550.085874294387,0.0,559.66,0.0,4990.4258742943875,703.6380287158263,4990.4258742943875,0.0,4990.4258742943875
31.0,19.0,2012-09-14,54.02,False,54.02,365.9068410544587,365.9068410544587,54.02,-311.8868410544587,311.8868410544587,3179.2857215757053,245.1442576669072,3424.4299792426127,3545.192562630164,0.0,54.02,0.0,3491.172562630164,0.0,3491.172562630164,0.0,3491.172562630164
31.0,20.0,2012-09-14,5381.94,False,5381.94,6080.085633988616,6080.085633988616,5381.94,-698.1456339886163,698.1456339886163,3277.177398775548,5996.127787037555,9273.305185813104,9357.263032764164,0.0,5381.94,0.0,3975.323032764164,5297.98215304894,3975.323032764164,0.0,3975.323032764164
31.0,21.0,2012-09-14,3897.04,False,3897.04,4326.678137153085,4326.678137153085,3897.04,-429.63813715308515,429.63813715308515,3179.012862423416,4744.124828395886,7923.1376908193015,7505.690999576502,0.0,3897.04,0.0,3608.650999576502,4314.4866912428,3608.650999576502,0.0,3608.650999576502
31.0,22.0,2012-09-14,7102.69,False,7102.69,7888.081291583081,7888.081291583081,7102.69,-785.3912915830815,785.3912915830815,3409.8287201125927,8983.476055589937,12393.30477570253,11297.910011695674,0.0,7102.69,0.0,4195.220011695675,8198.084764006857,4195.220011695675,0.0,4195.220011695675
31.0,23.0,2012-09-14,16741.42,False,16741.42,16983.235920803632,16983.235920803632,16741.42,-241.81592080363407,241.81592080363407,3711.961216584284,17125.833998282273,20837.795214866557,20695.197137387917,0.0,16741.42,0.0,3953.7771373879186,16884.01807747864,3953.7771373879186,0.0,3953.7771373879186
31.0,24.0,2012-09-14,3855.48,False,3855.48,5092.673309323646,5092.673309323646,3855.48,-1237.1933093236462,1237.1933093236462,3989.8073906399945,4523.900392544438,8513.707783184433,9082.48069996364,0.0,3855.48,0.0,5227.000699963641,3286.707083220792,5227.000699963641,0.0,5227.000699963641
31.0,25.0,2012-09-14,7338.05,False,7338.05,7749.596729695188,7749.596729695188,7338.05,-411.5467296951874,411.5467296951874,3580.4856410041652,8359.152033031867,11939.637674036032,11330.082370699352,0.0,7338.05,0.0,3992.032370699352,7947.60530333668,3992.032370699352,0.0,3992.032370699352
31.0,26.0,2012-09-14,6811.33,False,6811.33,6229.711898166112,6229.711898166112,6811.33,581.6181018338875,581.6181018338875,3215.990937626101,6788.364705034695,10004.355642660797,9445.702835792214,0.0,6811.33,0.0,2634.3728357922137,7369.982806868584,2634.3728357922137,0.0,2634.3728357922137
31.0,27.0,2012-09-14,666.46,False,666.46,1130.225692085889,1130.225692085889,666.46,-463.765692085889,463.765692085889,3180.548194143437,972.350215163858,4152.898409307295,4310.773886229326,0.0,666.46,0.0,3644.3138862293263,508.5845230779687,3644.3138862293263,0.0,3644.3138862293263
31.0,28.0,2012-09-14,284.54,False,284.54,502.0900883205605,502.0900883205605,284.54,-217.55008832056046,217.55008832056046,3179.6027251873516,475.4414428550067,3655.0441680423583,3681.692813507912,0.0,284.54,0.0,3397.152813507912,257.89135453444624,3397.152813507912,0.0,3397.152813507912
31.0,29.0,2012-09-14,4349.33,False,4349.33,3944.288776105026,3944.288776105026,4349.33,405.0412238949739,405.0412238949739,3193.657429116307,4129.074503347774,7322.731932464081,7137.946205221333,0.0,4349.33,0.0,2788.616205221333,4534.115727242748,2788.616205221333,0.0,2788.616205221333
31.0,30.0,2012-09-14,2196.98,False,2196.98,2889.621893891864,2889.621893891864,2196.98,-692.6418938918641,692.6418938918641,3195.146976418207,2892.41698047502,6087.563956893227,6084.768870310071,0.0,2196.98,0.0,3887.788870310071,2199.7750865831563,3887.788870310071,0.0,3887.788870310071
31.0,31.0,2012-09-14,2008.75,False,2008.75,2512.2634035578694,2512.2634035578694,2008.75,-503.5134035578694,503.5134035578694,3892.4846074247675,2135.666305698672,6028.15091312344,6404.748010982637,0.0,2008.75,0.0,4395.998010982637,1632.1529021408023,4395.998010982637,0.0,4395.998010982637
31.0,32.0,2012-09-14,4612.25,False,4612.25,5152.407339092591,5152.407339092591,4612.25,-540.1573390925914,540.1573390925914,3231.5263200499617,4880.593395904019,8112.119715953981,8383.933659142553,0.0,4612.25,0.0,3771.6836591425526,4340.436056811428,3771.6836591425526,0.0,3771.6836591425526
31.0,33.0,2012-09-14,3677.87,False,3677.87,4477.117945529759,4477.117945529759,3677.87,-799.2479455297589,799.2479455297589,3535.7430100125725,3688.229102739879,7223.972112752452,8012.860955542332,0.0,3677.87,0.0,4334.990955542332,2888.98115721012,4334.990955542332,0.0,4334.990955542332
31.0,34.0,2012-09-14,12331.4,False,12331.4,11018.857170238329,11018.857170238329,12331.4,1312.5428297616709,1312.5428297616709,3585.0710301865456,12313.972240153207,15899.043270339753,14603.928200424874,0.0,12331.4,0.0,2272.5282004248747,13626.515069914878,2272.5282004248747,0.0,2272.5282004248747
31.0,35.0,2012-09-14,1569.46,False,1569.46,1626.1715966755096,1626.1715966755096,1569.46,-56.711596675509554,56.711596675509554,3183.3970455279673,1746.15701971599,4929.554065243958,4809.568642203477,0.0,1569.46,0.0,3240.108642203477,1689.4454230404808,3240.108642203477,0.0,3240.108642203477
31.0,36.0,2012-09-14,69.0,False,69.0,426.4898013310159,426.4898013310159,69.0,-357.4898013310159,357.4898013310159,3180.5274790988697,224.99660529835413,3405.5240843972238,3607.0172804298854,0.0,69.0,0.0,3538.0172804298854,0.0,3538.0172804298854,0.0,3538.0172804298854
31.0,37.0,2012-09-14,2598.23,False,2598.23,3034.2731453044016,3034.2731453044016,2598.23,-436.0431453044016,436.0431453044016,3191.269852168233,2725.132177176354,5916.4020293445865,6225.542997472634,0.0,2598.23,0.0,3627.312997472634,2289.0890318719526,3627.312997472634,0.0,3627.312997472634
31.0,38.0,2012-09-14,78451.73,False,78451.73,70165.38372320036,70165.38372320036,78451.73,8286.346276799639,8286.346276799639,6453.096989684714,77926.26193827011,84379.35892795482,76618.48071288507,0.0,76618.48071288507,1833.2492871149298,0.0,84379.35892795482,0.0,9166.246435574649,9166.246435574649
31.0,40.0,2012-09-14,58888.84,False,58888.84,57280.6121391276,57280.6121391276,58888.84,1608.2278608723936,1608.2278608723936,3914.8538618584976,58662.80518033965,62577.65904219815,61195.4660009861,0.0,58888.84,0.0,2306.626000986107,60271.033041212046,2306.626000986107,0.0,2306.626000986107
31.0,41.0,2012-09-14,1476.96,False,1476.96,2045.3511865202183,2045.3511865202183,1476.96,-568.3911865202183,568.3911865202183,3225.549293460139,1286.7007346521148,4512.250028112254,5270.900479980357,0.0,1476.96,0.0,3793.940479980357,718.3095481318969,3793.940479980357,0.0,3793.940479980357
31.0,42.0,2012-09-14,5829.07,False,5829.07,6184.731121147435,6184.731121147435,5829.07,-355.66112114743555,355.66112114743555,3467.008955979043,6219.602921495267,9686.61187747431,9651.740077126478,0.0,5829.07,0.0,3822.6700771264786,5863.941800347831,3822.6700771264786,0.0,3822.6700771264786
31.0,44.0,2012-09-14,1980.59,False,1980.59,2202.2827272302748,2202.2827272302748,1980.59,-221.69272723027484,221.69272723027484,3212.5612788823414,2182.61668576959,5395.177964651932,5414.844006112617,0.0,1980.59,0.0,3434.2540061126165,1960.9239585393152,3434.2540061126165,0.0,3434.2540061126165
31.0,46.0,2012-09-14,22096.58,False,22096.58,23339.31027011485,23339.31027011485,22096.58,-1242.7302701148474,1242.7302701148474,3274.330128541914,23812.35726747809,27086.687396020006,26613.640398656764,0.0,22096.58,0.0,4517.060398656762,22569.626997363244,4517.060398656762,0.0,4517.060398656762
31.0,49.0,2012-09-14,7694.14,False,7694.14,8447.555853329826,8447.555853329826,7694.14,-753.415853329826,753.415853329826,3757.158785330363,7911.994760877178,11669.15354620754,12204.714638660189,0.0,7694.14,0.0,4510.574638660189,7158.578907547352,4510.574638660189,0.0,4510.574638660189
31.0,52.0,2012-09-14,327.69,False,327.69,956.0930686392896,956.0930686392896,327.69,-628.4030686392896,628.4030686392896,3180.891757829827,778.1362567370281,3959.028014566855,4136.984826469116,0.0,327.69,0.0,3809.2948264691163,149.73318809773855,3809.2948264691163,0.0,3809.2948264691163
31.0,54.0,2012-09-14,5.88,False,5.88,108.29769658149598,108.29769658149598,5.88,-102.41769658149599,102.41769658149599,3398.426110666158,5.166931303232721,3403.5930419693905,3506.723807247654,0.0,5.88,0.0,3500.843807247654,0.0,3500.843807247654,0.0,3500.843807247654
31.0,55.0,2012-09-14,4477.96,False,4477.96,6091.097035997474,6091.097035997474,4477.96,-1613.1370359974744,1613.1370359974744,3431.59756224824,5400.398972719541,8831.99653496778,9522.694598245715,0.0,4477.96,0.0,5044.734598245715,3787.261936722066,5044.734598245715,0.0,5044.734598245715
31.0,56.0,2012-09-14,1226.8,False,1226.8,980.986470783226,980.986470783226,1226.8,245.813529216774,245.813529216774,3183.097872767014,1113.8074099236844,4296.905282690698,4164.08434355024,0.0,1226.8,0.0,2937.28434355024,1359.6209391404582,2937.28434355024,0.0,2937.28434355024
31.0,58.0,2012-09-14,1740.0,False,1740.0,2869.3325297397096,2869.3325297397096,1740.0,-1129.3325297397096,1129.3325297397096,4445.536681064462,2125.2857491809505,6570.822430245413,7314.869210804171,0.0,1740.0,0.0,5574.869210804171,995.9532194412413,5574.869210804171,0.0,5574.869210804171
31.0,59.0,2012-09-14,195.94,False,195.94,281.57532438695443,281.57532438695443,195.94,-85.63532438695444,85.63532438695444,3179.029048981524,248.41166740960225,3427.440716391126,3460.6043733684783,0.0,195.94,0.0,3264.664373368478,162.77634302264778,3264.664373368478,0.0,3264.664373368478
31.0,60.0,2012-09-14,216.0,False,216.0,272.8407721687819,272.8407721687819,216.0,-56.84077216878188,56.84077216878188,3183.0993566929783,246.7161715854816,3429.81552827846,3455.94012886176,0.0,216.0,0.0,3239.94012886176,189.87539941670002,3239.94012886176,0.0,3239.94012886176
31.0,67.0,2012-09-14,5291.12,False,5291.12,5410.649567047516,5410.649567047516,5291.12,-119.52956704751614,119.52956704751614,3227.442172525259,5363.976276540741,8591.418449066,8638.091739572776,0.0,5291.12,0.0,3346.9717395727757,5244.446709493225,3346.9717395727757,0.0,3346.9717395727757
31.0,71.0,2012-09-14,3198.5,False,3198.5,5258.299512007552,5258.299512007552,3198.5,-2059.799512007552,2059.799512007552,3432.776400954607,4503.192355754965,7935.9687567095725,8691.075912962158,0.0,3198.5,0.0,5492.575912962158,2443.392843747414,5492.575912962158,0.0,5492.575912962158
31.0,72.0,2012-09-14,30026.37,False,30026.37,33748.01528464931,33748.01528464931,30026.37,-3721.6452846493085,3721.6452846493085,5176.008196635237,34969.62146211214,40145.62965874738,38924.023481284545,0.0,30026.37,0.0,8897.653481284546,31247.97617746283,8897.653481284546,0.0,8897.653481284546
31.0,74.0,2012-09-14,11250.46,False,11250.46,14916.7564461427,14916.7564461427,11250.46,-3666.2964461427,3666.2964461427,3785.7488774335093,13507.064997570957,17292.813875004467,18702.50532357621,0.0,11250.46,0.0,7452.045323576211,9840.768551428257,7452.045323576211,0.0,7452.045323576211
31.0,79.0,2012-09-14,33118.2,False,33118.2,35128.9624840491,35128.9624840491,33118.2,-2010.7624840491044,2010.7624840491044,10240.910554015394,31612.519021176144,41853.429575191534,45369.8730380645,0.0,33118.2,0.0,12251.673038064502,29601.756537127032,12251.673038064502,0.0,12251.673038064502
31.0,80.0,2012-09-14,20561.79,False,20561.79,19352.83842436475,19352.83842436475,20561.79,1208.951575635252,1208.951575635252,3288.69834263991,19569.040530160702,22857.73887280061,22641.536767004658,0.0,20561.79,0.0,2079.746767004657,20777.992105795955,2079.746767004657,0.0,2079.746767004657
31.0,81.0,2012-09-14,25590.87,False,25590.87,25956.174894144788,25956.174894144788,25590.87,-365.3048941447887,365.3048941447887,3192.678728931329,25073.38343077885,28266.062159710178,29148.853623076116,0.0,25590.87,0.0,3557.9836230761175,24708.07853663406,3557.9836230761175,0.0,3557.9836230761175
31.0,82.0,2012-09-14,16002.39,False,16002.39,16335.464261839948,16335.464261839948,16002.39,-333.07426183994903,333.07426183994903,3298.8385924631925,15975.221762963203,19274.060355426394,19634.30285430314,0.0,16002.39,0.0,3631.91285430314,15642.147501123254,3631.91285430314,0.0,3631.91285430314
31.0,83.0,2012-09-14,10207.61,False,10207.61,9990.644118157808,9990.644118157808,10207.61,216.96588184219218,216.96588184219218,3314.5071235191344,8908.528904838846,12223.03602835798,13305.151241676944,0.0,10207.61,0.0,3097.541241676943,9125.494786681036,3097.541241676943,0.0,3097.541241676943
31.0,85.0,2012-09-14,864.98,False,864.98,950.329095348465,950.329095348465,864.98,-85.34909534846497,85.34909534846497,3190.50455058503,895.7715690054839,4086.2761195905136,4140.833645933495,0.0,864.98,0.0,3275.853645933495,810.4224736570186,3275.853645933495,0.0,3275.853645933495
31.0,87.0,2012-09-14,9191.0,False,9191.0,9287.673170588094,9287.673170588094,9191.0,-96.67317058809385,96.67317058809385,3219.3397753060835,9896.851146190718,13116.190921496802,12507.012945894177,0.0,9191.0,0.0,3316.0129458941774,9800.177975602624,3316.0129458941774,0.0,3316.0129458941774
31.0,90.0,2012-09-14,90389.48,False,90389.48,91916.3387845481,91916.3387845481,90389.48,-1526.8587845481088,1526.8587845481088,3271.4739469957804,90105.90901807992,93377.38296507571,95187.81273154389,0.0,90389.48,0.0,4798.332731543895,88579.05023353182,4798.332731543895,0.0,4798.332731543895
31.0,91.0,2012-09-14,72003.56,False,72003.56,72698.63797258919,72698.63797258919,72003.56,-695.0779725891916,695.0779725891916,3558.5914827926617,70429.5315197061,73988.12300249876,76257.22945538185,0.0,72003.56,0.0,4253.6694553818525,69734.45354711691,4253.6694553818525,0.0,4253.6694553818525
31.0,92.0,2012-09-14,132705.22,False,132705.22,136665.2862363386,136665.2862363386,132705.22,-3960.0662363386073,3960.0662363386073,3311.6265193199993,130563.37789611524,133875.00441543525,139976.91275565862,0.0,132705.22,0.0,7271.692755658616,126603.31165977663,7271.692755658616,0.0,7271.692755658616
31.0,93.0,2012-09-14,63746.55,False,63746.55,66449.06469240485,66449.06469240485,63746.55,-2702.514692404846,2702.514692404846,3335.6484855792723,59999.03197098708,63334.680456566355,69784.71317798411,0.0,63746.55,0.0,6038.163177984112,57296.51727858224,6038.163177984112,0.0,6038.163177984112
31.0,94.0,2012-09-14,69635.55,False,69635.55,69924.922145702,69924.922145702,69635.55,-289.3721457020001,289.3721457020001,3610.497586993728,68525.87000120318,72136.36758819691,73535.41973269574,0.0,69635.55,0.0,3899.8697326957335,68236.49785550118,3899.8697326957335,0.0,3899.8697326957335
31.0,95.0,2012-09-14,110253.72,False,110253.72,112025.82468037546,112025.82468037546,110253.72,-1772.104680375458,1772.104680375458,5154.728645487272,108110.54128372464,113265.2699292119,117180.55332586273,0.0,110253.72,0.0,6926.833325862724,106338.43660334918,6926.833325862724,0.0,6926.833325862724
31.0,96.0,2012-09-14,28658.93,False,28658.93,29148.8510213212,29148.8510213212,28658.93,-489.9210213211991,489.9210213211991,3400.6551646588005,29458.412280343367,32859.06744500217,32549.50618598,0.0,28658.93,0.0,3890.5761859800004,28968.49125902217,3890.5761859800004,0.0,3890.5761859800004
31.0,97.0,2012-09-14,32777.62,False,32777.62,33104.8979271939,33104.8979271939,32777.62,-327.2779271938998,327.2779271938998,3468.2320127447965,30676.091109100405,34144.3231218452,36573.1299399387,0.0,32777.62,0.0,3795.5099399386963,30348.813181906502,3795.5099399386963,0.0,3795.5099399386963
31.0,98.0,2012-09-14,10101.55,False,10101.55,9214.845759335894,9214.845759335894,10101.55,886.7042406641049,886.7042406641049,3247.5118253570527,9176.898894465226,12424.41071982228,12462.357584692947,0.0,10101.55,0.0,2360.807584692948,10063.603135129331,2360.807584692948,0.0,2360.807584692948
31.0,99.0,2012-09-14,0.08,False,0.08,340.96268170973235,340.96268170973235,0.08,-340.88268170973237,340.88268170973237,3178.900384595326,16.342328659496637,3195.242713254823,3519.8630663050585,0.0,0.08,0.0,3519.7830663050586,0.0,3519.7830663050586,0.0,3519.7830663050586
32.0,1.0,2012-09-14,19971.5,False,19971.5,22026.39804383794,22026.39804383794,19971.5,-2054.8980438379403,2054.8980438379403,3449.0916554527344,23001.70789849713,26450.799553949866,25475.489699290676,0.0,19971.5,0.0,5503.989699290676,20946.80985465919,5503.989699290676,0.0,5503.989699290676
32.0,2.0,2012-09-14,48923.06,False,48923.06,50652.23125730381,50652.23125730381,48923.06,-1729.1712573038094,1729.1712573038094,3831.9694823115883,52322.08909195203,56154.05857426362,54484.20073961539,0.0,48923.06,0.0,5561.140739615395,50592.91783464822,5561.140739615395,0.0,5561.140739615395
32.0,3.0,2012-09-14,15474.74,False,15474.74,12384.736772072998,12384.736772072998,15474.74,3090.0032279270017,3090.0032279270017,8016.600789440851,11337.450534628995,19354.051324069846,20401.33756151385,0.0,15474.74,0.0,4926.59756151385,14427.453762555995,4926.59756151385,0.0,4926.59756151385
32.0,4.0,2012-09-14,27587.61,False,27587.61,28996.502700856778,28996.502700856778,27587.61,-1408.892700856777,1408.892700856777,3926.0795483598513,29502.040976818425,33428.120525178274,32922.582249216626,0.0,27587.61,0.0,5334.972249216626,28093.14827596165,5334.972249216626,0.0,5334.972249216626
32.0,5.0,2012-09-14,15579.08,False,15579.08,16059.638055440477,16059.638055440477,15579.08,-480.5580554404769,480.5580554404769,7761.310353075712,16336.927315804587,24098.237668880298,23820.94840851619,0.0,15579.08,0.0,8241.86840851619,15856.369260364108,8241.86840851619,0.0,8241.86840851619
32.0,6.0,2012-09-14,1659.96,False,1659.96,3093.2571859349805,3093.2571859349805,1659.96,-1433.2971859349805,1433.2971859349805,3220.3137547649117,2321.6509536713656,5541.964708436277,6313.570940699892,0.0,1659.96,0.0,4653.610940699892,888.3537677363847,4653.610940699892,0.0,4653.610940699892
32.0,7.0,2012-09-14,17806.14,False,17806.14,17941.118285337525,17941.118285337525,17806.14,-134.97828533752545,134.97828533752545,5702.322330999088,17855.4489527548,23557.771283753886,23643.440616336615,0.0,17806.14,0.0,5837.300616336615,17720.47066741727,5837.300616336615,0.0,5837.300616336615
32.0,8.0,2012-09-14,23227.31,False,23227.31,24221.76200934689,24221.76200934689,23227.31,-994.4520093468891,994.4520093468891,3396.9537702421835,24763.75429369238,28160.708063934562,27618.715779589074,0.0,23227.31,0.0,4391.405779589073,23769.30228434549,4391.405779589073,0.0,4391.405779589073
32.0,9.0,2012-09-14,24002.47,False,24002.47,20652.95406633852,20652.95406633852,24002.47,3349.5159336614815,3349.5159336614815,3442.8700271118496,20689.07835253998,24131.94837965183,24095.82409345037,0.0,24002.47,0.0,93.35409345036896,24038.59428620146,93.35409345036896,0.0,93.35409345036896
32.0,10.0,2012-09-14,27047.71,False,27047.71,26254.73123252431,26254.73123252431,27047.71,792.9787674756881,792.9787674756881,4124.5240544586395,24486.983628339287,28611.50768279793,30379.255286982952,0.0,27047.71,0.0,3331.5452869829533,25279.962395814975,3331.5452869829533,0.0,3331.5452869829533
32.0,11.0,2012-09-14,13182.84,False,13182.84,13410.099289299358,13410.099289299358,13182.84,-227.259289299358,227.259289299358,3267.4200651068877,14220.695600460018,17488.115665566904,16677.519354406246,0.0,13182.84,0.0,3494.6793544062457,13993.436311160658,3494.6793544062457,0.0,3494.6793544062457
32.0,12.0,2012-09-14,3492.54,False,3492.54,3597.943204720193,3597.943204720193,3492.54,-105.40320472019312,105.40320472019312,3200.7636229829695,3328.2608772219164,6529.024500204886,6798.706827703163,0.0,3492.54,0.0,3306.166827703163,3222.857672501723,3306.166827703163,0.0,3306.166827703163
32.0,13.0,2012-09-14,30984.29,False,30984.29,31852.75630196432,31852.75630196432,30984.29,-868.4663019643194,868.4663019643194,3565.5787934945884,32142.514372343783,35708.09316583837,35418.33509545891,0.0,30984.29,0.0,4434.0450954589105,31274.04807037946,4434.0450954589105,0.0,4434.0450954589105
32.0,14.0,2012-09-14,14930.35,False,14930.35,13972.07188288141,13972.07188288141,14930.35,958.2781171185907,958.2781171185907,3814.0012046778597,14093.74303621523,17907.74424089309,17786.07308755927,0.0,14930.35,0.0,2855.7230875592704,15052.02115333382,2855.7230875592704,0.0,2855.7230875592704
32.0,16.0,2012-09-14,10061.78,False,10061.78,11406.320324434257,11406.320324434257,10061.78,-1344.540324434256,1344.540324434256,3244.3716738479275,10234.009792519972,13478.381466367899,14650.691998282184,0.0,10061.78,0.0,4588.911998282183,8889.469468085716,4588.911998282183,0.0,4588.911998282183
32.0,17.0,2012-09-14,11004.65,False,11004.65,10753.951232583338,10753.951232583338,11004.65,250.6987674166612,250.6987674166612,3641.0097746800534,11390.59419739912,15031.603972079172,14394.961007263391,0.0,11004.65,0.0,3390.3110072633917,11641.29296481578,3390.3110072633917,0.0,3390.3110072633917
32.0,18.0,2012-09-14,259.53,False,259.53,749.3543545820831,749.3543545820831,259.53,-489.8243545820832,489.8243545820832,4495.599988287083,744.3739826139051,5239.973970900988,5244.954342869166,0.0,259.53,0.0,4985.424342869166,254.54962803182207,4985.424342869166,0.0,4985.424342869166
32.0,19.0,2012-09-14,1194.94,False,1194.94,1974.8119825788992,1974.8119825788992,1194.94,-779.8719825788992,779.8719825788992,3203.672584184971,1691.903415767631,4895.575999952602,5178.48456676387,0.0,1194.94,0.0,3983.54456676387,912.0314331887316,3983.54456676387,0.0,3983.54456676387
32.0,20.0,2012-09-14,6088.44,False,6088.44,5091.869642080853,5091.869642080853,6088.44,996.5703579191468,996.5703579191468,3204.694426165241,5582.575538943851,8787.269965109092,8296.564068246094,0.0,6088.44,0.0,2208.124068246095,6579.145896862997,2208.124068246095,0.0,2208.124068246095
32.0,21.0,2012-09-14,4012.49,False,4012.49,4545.817208010606,4545.817208010606,4012.49,-533.3272080106062,533.3272080106062,3220.845782690247,4669.320652162177,7890.166434852424,7766.662990700853,0.0,4012.49,0.0,3754.172990700853,4135.993444151571,3754.172990700853,0.0,3754.172990700853
32.0,22.0,2012-09-14,8798.92,False,8798.92,9382.724847076755,9382.724847076755,8798.92,-583.8048470767553,583.8048470767553,3451.673916237473,9835.211544665231,13286.885460902704,12834.398763314228,0.0,8798.92,0.0,4035.4787633142278,9251.406697588476,4035.4787633142278,0.0,4035.4787633142278
32.0,23.0,2012-09-14,16460.0,False,16460.0,16786.200232530835,16786.200232530835,16460.0,-326.2002325308349,326.2002325308349,4488.538680801153,17963.881821784093,22452.420502585246,21274.73891333199,0.0,16460.0,0.0,4814.738913331988,17637.681589253258,4814.738913331988,0.0,4814.738913331988
32.0,24.0,2012-09-14,3016.05,False,3016.05,4293.66465541439,4293.66465541439,3016.05,-1277.6146554143897,1277.6146554143897,3443.7964163368124,3486.7515221434355,6930.5479384802475,7737.461071751202,0.0,3016.05,0.0,4721.411071751202,2209.1368667290453,4721.411071751202,0.0,4721.411071751202
32.0,25.0,2012-09-14,6798.27,False,6798.27,7696.345239152127,7696.345239152127,6798.27,-898.0752391521264,898.0752391521264,3266.064439467561,7087.380371347571,10353.444810815132,10962.409678619688,0.0,6798.27,0.0,4164.139678619687,6189.3051321954445,4164.139678619687,0.0,4164.139678619687
32.0,26.0,2012-09-14,6102.99,False,6102.99,6334.375432502844,6334.375432502844,6102.99,-231.3854325028442,231.3854325028442,3525.0751796423865,6566.915598754174,10091.990778396561,9859.45061214523,0.0,6102.99,0.0,3756.4606121452307,6335.53016625133,3756.4606121452307,0.0,3756.4606121452307
32.0,27.0,2012-09-14,974.59,False,974.59,1214.1413034317245,1214.1413034317245,974.59,-239.55130343172448,239.55130343172448,3191.150622802517,1356.9593858803323,4548.110008682849,4405.291926234241,0.0,974.59,0.0,3430.701926234241,1117.4080824486082,3430.701926234241,0.0,3430.701926234241
32.0,28.0,2012-09-14,514.04,False,514.04,556.6999724795253,556.6999724795253,514.04,-42.65997247952532,42.65997247952532,3181.236670507949,693.7811719749616,3875.0178424829105,3737.9366429874744,0.0,514.04,0.0,3223.8966429874745,651.121199495436,3223.8966429874745,0.0,3223.8966429874745
32.0,29.0,2012-09-14,3371.7,False,3371.7,3014.315042468611,3014.315042468611,3371.7,357.38495753138886,357.38495753138886,3213.785330871488,3323.748551922842,6537.533882794331,6228.100373340099,0.0,3371.7,0.0,2856.4003733400996,3681.133509454231,2856.4003733400996,0.0,2856.4003733400996
32.0,30.0,2012-09-14,2109.0,False,2109.0,2311.6776773442552,2311.6776773442552,2109.0,-202.67767734425524,202.67767734425524,3181.351754067885,2249.0885147871563,5430.440268855042,5493.02943141214,0.0,2109.0,0.0,3384.02943141214,2046.4108374429015,3384.02943141214,0.0,3384.02943141214
32.0,31.0,2012-09-14,2987.55,False,2987.55,2240.8519445309867,2240.8519445309867,2987.55,746.6980554690135,746.6980554690135,3368.1276313234703,2366.056305441716,5734.183936765186,5608.979575854457,0.0,2987.55,0.0,2621.4295758544567,3112.7543609107297,2621.4295758544567,0.0,2621.4295758544567
32.0,32.0,2012-09-14,4577.28,False,4577.28,5235.576315368131,5235.576315368131,4577.28,-658.2963153681312,658.2963153681312,3217.9203529139604,4696.766715837179,7914.687068751139,8453.496668282092,0.0,4577.28,0.0,3876.2166682820925,4038.4704004690466,3876.2166682820925,0.0,3876.2166682820925
