Store,Dept,Date,Weekly_Sales,IsHoliday,Demand,Forecast_Demand,Forecast,Demand_Proxy,Forecast_Error,Absolute_Error,Safety_Stock,Next_Forecast,Target_Inventory,Starting_Inventory,Arriving_Inventory,Fulfilled_Demand,Lost_Sales,Ending_Inventory,Order_Qty,Holding_Cost,Shortage_Cost,Total_Cost
11.0,24.0,2012-09-14,7238.85,False,7238.85,6853.831999642558,6853.831999642558,7238.85,385.01800035744236,385.01800035744236,1378.5905368937151,6812.695277812007,8191.285814705721,8232.422536536273,0.0,7238.85,0.0,993.5725365362723,7197.713278169449,993.5725365362723,0.0,993.5725365362723
11.0,25.0,2012-09-14,9340.48,False,9340.48,10915.76495230921,10915.76495230921,9340.48,-1575.28495230921,1575.28495230921,788.1698729504055,11396.458770787094,12184.6286437375,11703.934825259616,0.0,9340.48,0.0,2363.454825259616,9821.173818477884,2363.454825259616,0.0,2363.454825259616
11.0,26.0,2012-09-14,9098.07,False,9098.07,9864.186683099948,9864.186683099948,9098.07,-766.1166830999482,766.1166830999482,804.0683199288728,9848.301851398382,10652.370171327255,10668.25500302882,0.0,9098.07,0.0,1570.1850030288206,9082.185168298434,1570.1850030288206,0.0,1570.1850030288206
11.0,27.0,2012-09-14,1773.18,False,1773.18,2070.175686480571,2070.175686480571,1773.18,-296.99568648057107,296.99568648057107,750.6780154701293,2013.646275823165,2764.324291293294,2820.8537019507003,0.0,1773.18,0.0,1047.6737019507002,1716.650589342594,1047.6737019507002,0.0,1047.6737019507002
11.0,28.0,2012-09-14,589.22,False,589.22,713.591377230912,713.591377230912,589.22,-124.371377230912,124.371377230912,744.8477443746951,830.864147563666,1575.711891938361,1458.4391216056072,0.0,589.22,0.0,869.2191216056071,706.4927703327539,869.2191216056071,0.0,869.2191216056071
11.0,29.0,2012-09-14,7355.98,False,7355.98,8117.291581720501,8117.291581720501,7355.98,-761.3115817205016,761.3115817205016,747.926241134374,7893.078824415295,8641.005065549669,8865.217822854875,0.0,7355.98,0.0,1509.237822854875,7131.767242694794,1509.237822854875,0.0,1509.237822854875
11.0,30.0,2012-09-14,4419.51,False,4419.51,6090.809338190702,6090.809338190702,4419.51,-1671.2993381907017,1671.2993381907017,759.7754925023532,5662.482794244424,6422.258286746777,6850.584830693055,0.0,4419.51,0.0,2431.0748306930545,3991.1834560537227,2431.0748306930545,0.0,2431.0748306930545
11.0,31.0,2012-09-14,2238.06,False,2238.06,2826.4018137487674,2826.4018137487674,2238.06,-588.3418137487674,588.3418137487674,760.4053003473957,2787.568929202652,3547.9742295500473,3586.807114096163,0.0,2238.06,0.0,1348.747114096163,2199.2271154538844,1348.747114096163,0.0,1348.747114096163
11.0,32.0,2012-09-14,8327.79,False,8327.79,9166.39298118454,9166.39298118454,8327.79,-838.6029811845383,838.6029811845383,846.2578966011965,8310.556580524284,9156.814477125481,10012.650877785736,0.0,8327.79,0.0,1684.8608777857353,7471.953599339746,1684.8608777857353,0.0,1684.8608777857353
11.0,33.0,2012-09-14,5807.92,False,5807.92,7281.296841575696,7281.296841575696,5807.92,-1473.3768415756958,1473.3768415756958,1122.1246632792781,6188.125068534602,7310.24973181388,8403.421504854974,0.0,5807.92,0.0,2595.501504854974,4714.748226958906,2595.501504854974,0.0,2595.501504854974
11.0,34.0,2012-09-14,16969.34,False,16969.34,18379.349589124635,18379.349589124635,16969.34,-1410.0095891246347,1410.0095891246347,1085.9792607260679,17537.0866078401,18623.06586856617,19465.328849850703,0.0,16969.34,0.0,2495.9888498507025,16127.077018715467,2495.9888498507025,0.0,2495.9888498507025
11.0,35.0,2012-09-14,3187.54,False,3187.54,3988.32440684494,3988.32440684494,3187.54,-800.7844068449399,800.7844068449399,764.6171033183277,3275.544923748841,4040.1620270671688,4752.941510163268,0.0,3187.54,0.0,1565.4015101632676,2474.760516903901,1565.4015101632676,0.0,1565.4015101632676
11.0,36.0,2012-09-14,279.21,False,279.21,984.3753198722716,984.3753198722716,279.21,-705.1653198722715,705.1653198722715,745.8511637643431,607.1196531762457,1352.970816940589,1730.2264836366148,0.0,279.21,0.0,1451.0164836366148,0.0,1451.0164836366148,0.0,1451.0164836366148
11.0,37.0,2012-09-14,3724.11,False,3724.11,4252.538945095426,4252.538945095426,3724.11,-528.4289450954261,528.4289450954261,748.2639828785942,4044.933514677159,4793.197497555753,5000.80292797402,0.0,3724.11,0.0,1276.6929279740202,3516.504569581733,1276.6929279740202,0.0,1276.6929279740202
11.0,38.0,2012-09-14,69615.75,False,69615.75,65340.50958277116,65340.50958277116,69615.75,4275.240417228837,4275.240417228837,3494.414680189026,72080.59649085908,75575.01117104811,68834.9242629602,0.0,68834.9242629602,780.825737039806,0.0,75575.01117104811,0.0,3904.12868519903,3904.12868519903
11.0,40.0,2012-09-14,54539.16,False,54539.16,55231.67501031513,55231.67501031513,54539.16,-692.5150103151245,692.5150103151245,758.1079473197591,55409.7099975904,56167.81794491016,55989.78295763489,0.0,54539.16,0.0,1450.622957634885,54717.194987275274,1450.622957634885,0.0,1450.622957634885
11.0,41.0,2012-09-14,2070.33,False,2070.33,2176.272339625868,2176.272339625868,2070.33,-105.94233962586804,105.94233962586804,757.9919456026054,2087.7327463254346,2845.72469192804,2934.2642852284735,0.0,2070.33,0.0,863.9342852284735,1981.7904066995666,863.9342852284735,0.0,863.9342852284735
11.0,42.0,2012-09-14,7148.52,False,7148.52,6869.282314372567,6869.282314372567,7148.52,279.23768562743317,279.23768562743317,750.6389875309087,6913.659671487263,7664.298659018172,7619.921301903476,0.0,7148.52,0.0,471.40130190347554,7192.897357114696,471.40130190347554,0.0,471.40130190347554
11.0,44.0,2012-09-14,6688.91,False,6688.91,6102.341014822836,6102.341014822836,6688.91,586.568985177164,586.568985177164,755.1180880611817,6659.117733990797,7414.235822051979,6857.459102884018,0.0,6688.91,0.0,168.54910288401788,7245.686719167961,168.54910288401788,0.0,168.54910288401788
11.0,46.0,2012-09-14,25110.99,False,25110.99,26955.549944100567,26955.549944100567,25110.99,-1844.5599441005652,1844.5599441005652,766.5504863305887,25944.305550328994,26710.856036659585,27722.100430431157,0.0,25110.99,0.0,2611.1104304311557,24099.74560622843,2611.1104304311557,0.0,2611.1104304311557
11.0,49.0,2012-09-14,7851.02,False,7851.02,8360.679995666638,8360.679995666638,7851.02,-509.65999566663777,509.65999566663777,847.6052299078455,9139.92653146208,9987.531761369926,9208.285225574484,0.0,7851.02,0.0,1357.2652255744833,8630.266535795443,1357.2652255744833,0.0,1357.2652255744833
11.0,52.0,2012-09-14,2939.88,False,2939.88,3112.1095111460218,3112.1095111460218,2939.88,-172.22951114602165,172.22951114602165,765.0885312269357,2905.127328137366,3670.2158593643017,3877.1980423729574,0.0,2939.88,0.0,937.3180423729573,2732.8978169913444,937.3180423729573,0.0,937.3180423729573
11.0,54.0,2012-09-14,20.0,False,20.0,190.49928749475475,190.49928749475475,20.0,-170.49928749475475,170.49928749475475,860.0019141986741,63.63563421984676,923.6375484185209,1050.5012016934288,0.0,20.0,0.0,1030.5012016934288,0.0,1030.5012016934288,0.0,1030.5012016934288
11.0,55.0,2012-09-14,7872.08,False,7872.08,9946.067763897794,9946.067763897794,7872.08,-2073.987763897794,2073.987763897794,787.9815185400079,8566.852834208017,9354.834352748025,10734.049282437802,0.0,7872.08,0.0,2861.9692824378017,6492.865070310223,2861.9692824378017,0.0,2861.9692824378017
11.0,56.0,2012-09-14,1186.02,False,1186.02,1297.2343197684102,1297.2343197684102,1186.02,-111.21431976841018,111.21431976841018,746.7535661791443,1147.4110149257235,1894.164581104868,2043.9878859475543,0.0,1186.02,0.0,857.9678859475544,1036.1966951573136,857.9678859475544,0.0,857.9678859475544
11.0,58.0,2012-09-14,2360.0,False,2360.0,2525.6261404252377,2525.6261404252377,2360.0,-165.62614042523774,165.62614042523774,777.5945323453808,1841.6095761058025,2619.2041084511834,3303.2206727706184,0.0,2360.0,0.0,943.2206727706184,1675.983435680565,943.2206727706184,0.0,943.2206727706184
11.0,59.0,2012-09-14,301.49,False,301.49,533.823460769137,533.823460769137,301.49,-232.333460769137,232.333460769137,745.08331112447,387.62285807663335,1132.7061692011034,1278.9067718936071,0.0,301.49,0.0,977.4167718936071,155.2893973074963,977.4167718936071,0.0,977.4167718936071
11.0,60.0,2012-09-14,117.0,False,117.0,234.1264973626291,234.1264973626291,117.0,-117.1264973626291,117.1264973626291,744.7275579204609,67.0471453057244,811.7747032261852,978.85405528309,0.0,117.0,0.0,861.85405528309,0.0,861.85405528309,0.0,861.85405528309
11.0,67.0,2012-09-14,8411.87,False,8411.87,8804.318700475367,8804.318700475367,8411.87,-392.4487004753664,392.4487004753664,758.0985071768563,8531.953355371908,9290.051862548764,9562.417207652223,0.0,8411.87,0.0,1150.547207652222,8139.504654896542,1150.547207652222,0.0,1150.547207652222
11.0,71.0,2012-09-14,9507.57,False,9507.57,11584.095307328593,11584.095307328593,9507.57,-2076.525307328593,2076.525307328593,775.7800205764603,10122.984546142858,10898.764566719317,12359.875327905052,0.0,9507.57,0.0,2852.3053279050528,8046.459238814265,2852.3053279050528,0.0,2852.3053279050528
11.0,72.0,2012-09-14,68198.4,False,68198.4,65292.64162215719,65292.64162215719,68198.4,2905.7583778428016,2905.7583778428016,1529.3116163036295,68112.8194334271,69642.13104973073,66821.95323846082,0.0,66821.95323846082,1376.4467615391768,0.0,69642.13104973073,0.0,6882.233807695884,6882.233807695884
11.0,74.0,2012-09-14,19931.67,False,19931.67,22605.68710493875,22605.68710493875,19931.67,-2674.01710493875,2674.01710493875,1056.5920578242674,21176.223400319705,22232.81545814397,23662.279162763014,0.0,19931.67,0.0,3730.609162763016,18502.206295380955,3730.609162763016,0.0,3730.609162763016
11.0,79.0,2012-09-14,31382.15,False,31382.15,32956.42913250874,32956.42913250874,31382.15,-1574.2791325087383,1574.2791325087383,1362.8116912021412,29927.003932612846,31289.815623814986,34319.24082371088,0.0,31382.15,0.0,2937.0908237108815,28352.724800104104,2937.0908237108815,0.0,2937.0908237108815
11.0,80.0,2012-09-14,15479.22,False,15479.22,15212.771137598167,15212.771137598167,15479.22,266.44886240183223,266.44886240183223,758.1075802841386,13940.34716355302,14698.45474383716,15970.878717882306,0.0,15479.22,0.0,491.6587178823065,14206.796025954853,491.6587178823065,0.0,491.6587178823065
11.0,81.0,2012-09-14,13187.08,False,13187.08,13884.046167902008,13884.046167902008,13187.08,-696.9661679020082,696.9661679020082,754.5425016932419,12802.993077087118,13557.53557878036,14638.58866959525,0.0,13187.08,0.0,1451.5086695952505,12106.02690918511,1451.5086695952505,0.0,1451.5086695952505
11.0,82.0,2012-09-14,20335.61,False,20335.61,21848.93251326317,21848.93251326317,20335.61,-1513.3225132631705,1513.3225132631705,1194.5199111171983,20800.84087516724,21995.360786284436,23043.452424380368,0.0,20335.61,0.0,2707.8424243803674,19287.51836190407,2707.8424243803674,0.0,2707.8424243803674
11.0,83.0,2012-09-14,3823.93,False,3823.93,3613.390570184254,3613.390570184254,3823.93,210.53942981574573,210.53942981574573,746.9285518393855,3052.409088453387,3799.3376402927724,4360.3191220236395,0.0,3823.93,0.0,536.3891220236396,3262.948518269133,536.3891220236396,0.0,536.3891220236396
11.0,85.0,2012-09-14,1638.96,False,1638.96,1608.2808871113675,1608.2808871113675,1638.96,30.679112888632517,30.679112888632517,746.3208685825471,1415.441002559923,2161.76187114247,2354.6017556939146,0.0,1638.96,0.0,715.6417556939145,1446.1201154485557,715.6417556939145,0.0,715.6417556939145
11.0,87.0,2012-09-14,15453.84,False,15453.84,17611.090569207354,17611.090569207354,15453.84,-2157.2505692073537,2157.2505692073537,835.8504812168378,16419.7541177262,17255.60459894304,18446.941050424193,0.0,15453.84,0.0,2993.101050424193,14262.503548518845,2993.101050424193,0.0,2993.101050424193
11.0,90.0,2012-09-14,49875.48,False,49875.48,52475.82646037687,52475.82646037687,49875.48,-2600.346460376866,2600.346460376866,747.1113333249775,49137.873639079226,49884.9849724042,53222.93779370184,0.0,49875.48,0.0,3347.4577937018403,46537.52717870236,3347.4577937018403,0.0,3347.4577937018403
11.0,91.0,2012-09-14,43831.09,False,43831.09,45293.55178478278,45293.55178478278,43831.09,-1462.461784782783,1462.461784782783,747.9265328674782,40553.83831347982,41301.7648463473,46041.47831765026,0.0,43831.09,0.0,2210.388317650264,39091.37652869704,2210.388317650264,0.0,2210.388317650264
11.0,92.0,2012-09-14,80986.68,False,80986.68,85460.69732160818,85460.69732160818,80986.68,-4474.017321608189,4474.017321608189,829.2579400683913,77169.53937895902,77998.7973190274,86289.95526167657,0.0,80986.68,0.0,5303.275261676579,72695.52205735083,5303.275261676579,0.0,5303.275261676579
11.0,93.0,2012-09-14,35348.98,False,35348.98,37191.28077835635,37191.28077835635,35348.98,-1842.3007783563444,1842.3007783563444,831.2046046740545,31891.80322178337,32723.007826457426,38022.485383030406,0.0,35348.98,0.0,2673.5053830304023,30049.502443427024,2673.5053830304023,0.0,2673.5053830304023
11.0,94.0,2012-09-14,37589.2,False,37589.2,39909.05898755077,39909.05898755077,37589.2,-2319.858987550775,2319.858987550775,825.8062426036628,37278.62770139414,38104.43394399781,40734.865230154435,0.0,37589.2,0.0,3145.665230154438,34958.76871384337,3145.665230154438,0.0,3145.665230154438
11.0,95.0,2012-09-14,79716.99,False,79716.99,83502.14918470124,83502.14918470124,79716.99,-3785.1591847012314,3785.1591847012314,1047.8441817657472,79081.97281455695,80129.8169963227,84549.99336646698,0.0,79716.99,0.0,4833.003366466975,75296.81362985572,4833.003366466975,0.0,4833.003366466975
11.0,96.0,2012-09-14,21283.61,False,21283.61,21553.50282115237,21553.50282115237,21283.61,-269.89282115237074,269.89282115237074,769.5805859829063,21334.35371508729,22103.934301070196,22323.083407135277,0.0,21283.61,0.0,1039.473407135276,21064.46089393492,1039.473407135276,0.0,1039.473407135276
11.0,97.0,2012-09-14,17985.77,False,17985.77,18232.632626731887,18232.632626731887,17985.77,-246.86262673188685,246.86262673188685,772.7081819780079,16317.322706518284,17090.03088849629,19005.340808709894,0.0,17985.77,0.0,1019.5708087098938,16070.460079786397,1019.5708087098938,0.0,1019.5708087098938
11.0,98.0,2012-09-14,8268.04,False,8268.04,8562.511454156616,8562.511454156616,8268.04,-294.47145415661544,294.47145415661544,746.2382280182674,8279.722085570487,9025.960313588756,9308.749682174883,0.0,8268.04,0.0,1040.709682174882,7985.250631413874,1040.709682174882,0.0,1040.709682174882
11.0,99.0,2012-09-14,0.07,False,0.07,190.0345687600547,190.0345687600547,0.07,-189.9645687600547,189.9645687600547,744.7968317426541,4.061239511595211,748.8580712542494,934.8314005027089,0.0,0.07,0.0,934.7614005027089,0.0,934.7614005027089,0.0,934.7614005027089
12.0,1.0,2012-09-14,13305.6,False,13305.6,13993.05405882763,13993.05405882763,13305.6,-687.4540588276304,687.4540588276304,753.9938701965254,13762.389391549812,14516.383261746338,14747.047929024156,0.0,13305.6,0.0,1441.447929024156,13074.935332722182,1441.447929024156,0.0,1441.447929024156
12.0,2.0,2012-09-14,73237.2,False,73237.2,76018.30254961041,76018.30254961041,73237.2,-2781.102549610412,2781.102549610412,960.4251605647542,75683.94477256565,76644.36993313041,76978.72771017517,0.0,73237.2,0.0,3741.527710175171,72902.84222295524,3741.527710175171,0.0,3741.527710175171
12.0,3.0,2012-09-14,17325.02,False,17325.02,15428.74897682896,15428.74897682896,17325.02,1896.2710231710407,1896.2710231710407,2021.103975512001,13797.975970041454,15819.079945553454,17449.85295234096,0.0,17325.02,0.0,124.83295234095931,15694.246993212495,124.83295234095931,0.0,124.83295234095931
12.0,4.0,2012-09-14,24434.21,False,24434.21,25844.03701303308,25844.03701303308,24434.21,-1409.827013033082,1409.827013033082,761.7496257949962,25465.99185555052,26227.741481345518,26605.786638828078,0.0,24434.21,0.0,2171.576638828079,24056.16484251744,2171.576638828079,0.0,2171.576638828079
12.0,5.0,2012-09-14,17825.14,False,17825.14,19715.531780579,19715.531780579,17825.14,-1890.3917805790006,1890.3917805790006,1070.9053515443602,19263.46714769239,20334.37249923675,20786.43713212336,0.0,17825.14,0.0,2961.29713212336,17373.07536711339,2961.29713212336,0.0,2961.29713212336
12.0,6.0,2012-09-14,4808.62,False,4808.62,4583.6534084551295,4583.6534084551295,4808.62,224.96659154487043,224.96659154487043,760.6338688617781,4301.114942107927,5061.748810969705,5344.287277316907,0.0,4808.62,0.0,535.6672773169075,4526.081533652798,535.6672773169075,0.0,535.6672773169075
12.0,7.0,2012-09-14,25348.54,False,25348.54,26141.07156959734,26141.07156959734,25348.54,-792.5315695973404,792.5315695973404,933.2903637549631,24954.25644516817,25887.546808923133,27074.361933352306,0.0,25348.54,0.0,1725.8219333523048,24161.724875570828,1725.8219333523048,0.0,1725.8219333523048
12.0,8.0,2012-09-14,38836.08,False,38836.08,39326.62557432715,39326.62557432715,38836.08,-490.545574327145,490.545574327145,773.7991703371209,40913.92957359931,41687.72874393643,40100.42474466427,0.0,38836.08,0.0,1264.3447446642676,40423.38399927216,1264.3447446642676,0.0,1264.3447446642676
12.0,9.0,2012-09-14,14480.27,False,14480.27,15783.843752332185,15783.843752332185,14480.27,-1303.573752332184,1303.573752332184,952.2044254447231,15760.091403582132,16712.295829026854,16736.04817777691,0.0,14480.27,0.0,2255.7781777769087,14456.517651249946,2255.7781777769087,0.0,2255.7781777769087
12.0,10.0,2012-09-14,16080.08,False,16080.08,17555.498937169017,17555.498937169017,16080.08,-1475.4189371690172,1475.4189371690172,813.4285970551831,16480.72819754123,17294.156794596413,18368.9275342242,0.0,16080.08,0.0,2288.8475342242,15005.309260372213,2288.8475342242,0.0,2288.8475342242
12.0,11.0,2012-09-14,14217.95,False,14217.95,15447.240250745535,15447.240250745535,14217.95,-1229.2902507455346,1229.2902507455346,855.9659803948339,14735.29085628968,15591.256836684513,16303.20623114037,0.0,14217.95,0.0,2085.256231140369,13506.000605544144,2085.256231140369,0.0,2085.256231140369
12.0,12.0,2012-09-14,4087.24,False,4087.24,4784.645192303657,4784.645192303657,4087.24,-697.4051923036568,697.4051923036568,756.6245884789499,4811.898372687588,5568.522961166537,5541.269780782606,0.0,4087.24,0.0,1454.0297807826064,4114.493180383931,1454.0297807826064,0.0,1454.0297807826064
12.0,13.0,2012-09-14,44293.65,False,44293.65,45016.44402969447,45016.44402969447,44293.65,-722.7940296944653,722.7940296944653,798.9156833776613,46078.36448942928,46877.28017280694,45815.359713072125,0.0,44293.65,0.0,1521.7097130721231,45355.570459734816,1521.7097130721231,0.0,1521.7097130721231
12.0,14.0,2012-09-14,15393.59,False,15393.59,16506.4348194512,16506.4348194512,15393.59,-1112.8448194511984,1112.8448194511984,770.4380946039731,17326.561751709276,18096.99984631325,17276.872914055173,0.0,15393.59,0.0,1883.282914055173,16213.716932258078,1883.282914055173,0.0,1883.282914055173
12.0,16.0,2012-09-14,6154.17,False,6154.17,8583.347411496818,8583.347411496818,6154.17,-2429.1774114968175,2429.1774114968175,753.3383955908523,7159.968330256223,7913.3067258470755,9336.68580708767,0.0,6154.17,0.0,3182.5158070876696,4730.790918759406,3182.5158070876696,0.0,3182.5158070876696
12.0,17.0,2012-09-14,12324.78,False,12324.78,10371.600759745752,10371.600759745752,12324.78,1953.1792402542487,1953.1792402542487,803.9451916118917,11078.967519773363,11882.912711385256,11175.545951357644,0.0,11175.545951357644,1149.2340486423564,0.0,11882.912711385256,0.0,5746.170243211782,5746.170243211782
12.0,18.0,2012-09-14,102.4,False,102.4,2919.212268239079,2919.212268239079,102.4,-2816.812268239079,2816.812268239079,747.1395175762409,2735.760903443965,3482.900421020206,3666.35178581532,0.0,102.4,0.0,3563.95178581532,0.0,3563.95178581532,0.0,3563.95178581532
12.0,19.0,2012-09-14,2361.6,False,2361.6,2910.901719292832,2910.901719292832,2361.6,-549.3017192928319,549.3017192928319,754.566251095641,2945.634843589521,3700.201094685162,3665.4679703884726,0.0,2361.6,0.0,1303.8679703884727,2396.333124296689,1303.8679703884727,0.0,1303.8679703884727
12.0,20.0,2012-09-14,5929.37,False,5929.37,6105.154966590953,6105.154966590953,5929.37,-175.78496659095345,175.78496659095345,752.9634626394804,5785.604165829411,6538.567628468891,6858.118429230433,0.0,5929.37,0.0,928.7484292304334,5609.819199238457,928.7484292304334,0.0,928.7484292304334
12.0,21.0,2012-09-14,3651.7,False,3651.7,4178.155016848559,4178.155016848559,3651.7,-526.4550168485594,526.4550168485594,754.286746762297,4041.700139088108,4795.986885850405,4932.4417636108565,0.0,3651.7,0.0,1280.7417636108567,3515.2451222395484,1280.7417636108567,0.0,1280.7417636108567
12.0,22.0,2012-09-14,9554.81,False,9554.81,9094.369231727474,9094.369231727474,9554.81,460.440768272525,460.440768272525,756.0010554415965,9503.142400964643,10259.14345640624,9850.370287169071,0.0,9554.81,0.0,295.56028716907167,9963.583169237168,295.56028716907167,0.0,295.56028716907167
12.0,23.0,2012-09-14,29852.15,False,29852.15,31761.59298707865,31761.59298707865,29852.15,-1909.442987078648,1909.442987078648,938.804084431277,32405.778013086736,33344.58209751801,32700.397071509928,0.0,29852.15,0.0,2848.247071509926,30496.335026008084,2848.247071509926,0.0,2848.247071509926
12.0,24.0,2012-09-14,8168.78,False,8168.78,8812.03374473489,8812.03374473489,8168.78,-643.2537447348905,643.2537447348905,1522.857608448698,7679.120974428586,9201.978582877284,10334.891353183588,0.0,8168.78,0.0,2166.111353183588,7035.867229693696,2166.111353183588,0.0,2166.111353183588
12.0,25.0,2012-09-14,16904.84,False,16904.84,17128.67492991576,17128.67492991576,16904.84,-223.83492991575986,223.83492991575986,952.7930871059829,17470.469389184553,18423.262476290536,18081.468017021743,0.0,16904.84,0.0,1176.6280170217433,17246.634459268793,1176.6280170217433,0.0,1176.6280170217433
12.0,26.0,2012-09-14,13096.05,False,13096.05,12519.920211760047,12519.920211760047,13096.05,576.1297882399522,576.1297882399522,805.93058516534,12108.063344480994,12913.993929646334,13325.850796925388,0.0,13096.05,0.0,229.80079692538857,12684.193132720946,229.80079692538857,0.0,229.80079692538857
12.0,27.0,2012-09-14,1250.52,False,1250.52,1621.3688196884227,1621.3688196884227,1250.52,-370.84881968842274,370.84881968842274,746.9204819173121,1590.3505279501017,2337.271009867414,2368.289301605735,0.0,1250.52,0.0,1117.769301605735,1219.5017082616787,1117.769301605735,0.0,1117.769301605735
12.0,28.0,2012-09-14,506.22,False,506.22,759.5907724825006,759.5907724825006,506.22,-253.37077248250057,253.37077248250057,745.3834908198587,793.2668228922921,1538.6503137121508,1504.9742633023593,0.0,506.22,0.0,998.7542633023593,539.8960504097915,998.7542633023593,0.0,998.7542633023593
12.0,29.0,2012-09-14,5707.65,False,5707.65,6286.026620489811,6286.026620489811,5707.65,-578.3766204898111,578.3766204898111,798.9793959927495,6464.753770705423,7263.733166698173,7085.00601648256,0.0,5707.65,0.0,1377.3560164825603,5886.377150215612,1377.3560164825603,0.0,1377.3560164825603
12.0,30.0,2012-09-14,4324.52,False,4324.52,5115.984731739436,5115.984731739436,4324.52,-791.4647317394356,791.4647317394356,757.1069940338052,5192.158848458577,5949.265842492383,5873.091725773242,0.0,4324.52,0.0,1548.5717257732413,4400.694116719142,1548.5717257732413,0.0,1548.5717257732413
12.0,31.0,2012-09-14,3251.23,False,3251.23,3299.8247277495266,3299.8247277495266,3251.23,-48.594727749526555,48.594727749526555,805.0747664541559,2984.3972337315017,3789.4720001856576,4104.8994942036825,0.0,3251.23,0.0,853.6694942036825,2935.802505981975,853.6694942036825,0.0,853.6694942036825
12.0,32.0,2012-09-14,6641.01,False,6641.01,7523.41945197469,7523.41945197469,6641.01,-882.4094519746895,882.4094519746895,799.9066936641897,7474.22478282894,8274.13147649313,8323.32614563888,0.0,6641.01,0.0,1682.3161456388789,6591.815330854251,1682.3161456388789,0.0,1682.3161456388789
12.0,33.0,2012-09-14,6840.38,False,6840.38,9107.140485800996,9107.140485800996,6840.38,-2266.7604858009954,2266.7604858009954,1376.676080879621,8132.619241823529,9509.29532270315,10483.816566680616,0.0,6840.38,0.0,3643.436566680616,5865.858756022534,3643.436566680616,0.0,3643.436566680616
12.0,34.0,2012-09-14,17618.81,False,17618.81,20007.082736993547,20007.082736993547,17618.81,-2388.2727369935455,2388.2727369935455,1478.7141425342654,18355.31866100187,19834.032803536138,21485.796879527814,0.0,17618.81,0.0,3866.9868795278126,15967.045924008326,3866.9868795278126,0.0,3866.9868795278126
12.0,35.0,2012-09-14,2269.93,False,2269.93,2511.806652145123,2511.806652145123,2269.93,-241.876652145123,241.876652145123,756.704002146906,2402.461320803275,3159.1653229501812,3268.510654292029,0.0,2269.93,0.0,998.5806542920291,2160.584668658152,998.5806542920291,0.0,998.5806542920291
12.0,36.0,2012-09-14,106.76,False,106.76,651.3568698233892,651.3568698233892,106.76,-544.5968698233892,544.5968698233892,755.6248865441256,600.5610748425539,1356.1859613866795,1406.9817563675147,0.0,106.76,0.0,1300.2217563675147,55.964205019164865,1300.2217563675147,0.0,1300.2217563675147
12.0,38.0,2012-09-14,57288.54,False,57288.54,56948.56637197808,56948.56637197808,57288.54,339.9736280219222,339.9736280219222,1167.476147952053,56113.55755126847,57281.03369922053,58116.04251993013,0.0,57288.54,0.0,827.5025199301308,56453.531179290396,827.5025199301308,0.0,827.5025199301308
12.0,40.0,2012-09-14,50347.5,False,50347.5,48789.16239675834,48789.16239675834,50347.5,1558.3376032416636,1558.3376032416636,763.8299353690898,50575.7049058963,51339.53484126539,49552.992332127425,0.0,49552.992332127425,794.5076678725745,0.0,51339.53484126539,0.0,3972.5383393628726,3972.5383393628726
12.0,41.0,2012-09-14,943.24,False,943.24,1052.8733564428098,1052.8733564428098,943.24,-109.63335644280983,109.63335644280983,753.256325400968,843.6661841473309,1596.9225095482989,1806.1296818437777,0.0,943.24,0.0,862.8896818437777,734.0328277045212,862.8896818437777,0.0,862.8896818437777
12.0,42.0,2012-09-14,6588.27,False,6588.27,6289.052649558089,6289.052649558089,6588.27,299.21735044191155,299.21735044191155,765.6405414469402,7003.908891439617,7769.549432886557,7054.693191005029,0.0,6588.27,0.0,466.42319100502846,7303.126241881529,466.42319100502846,0.0,466.42319100502846
12.0,44.0,2012-09-14,6951.26,False,6951.26,6939.723533462113,6939.723533462113,6951.26,11.536466537887463,11.536466537887463,785.5415993198609,6738.971644213507,7524.513243533368,7725.265132781974,0.0,6951.26,0.0,774.0051327819738,6750.508110751394,774.0051327819738,0.0,774.0051327819738
12.0,46.0,2012-09-14,32444.87,False,32444.87,31286.33041492787,31286.33041492787,32444.87,1158.5395850721288,1158.5395850721288,797.7437500655598,32555.85932211644,33353.603072182,32084.07416499343,0.0,32084.07416499343,360.79583500656736,0.0,33353.603072182,0.0,1803.9791750328368,1803.9791750328368
12.0,52.0,2012-09-14,3192.98,False,3192.98,3221.6188387007537,3221.6188387007537,3192.98,-28.638838700753695,28.638838700753695,767.2901534859382,3531.065176149136,4298.355329635074,3988.9089921866916,0.0,3192.98,0.0,795.9289921866916,3502.426337448382,795.9289921866916,0.0,795.9289921866916
12.0,54.0,2012-09-14,10.0,False,10.0,131.2786418082872,131.2786418082872,10.0,-121.2786418082872,121.2786418082872,744.7192833856102,23.07238095780617,767.7916643434164,875.9979251938973,0.0,10.0,0.0,865.9979251938973,0.0,865.9979251938973,0.0,865.9979251938973
12.0,55.0,2012-09-14,8077.8,False,8077.8,9577.507969841496,9577.507969841496,8077.8,-1499.7079698414955,1499.7079698414955,787.8297184573632,9422.694821459698,10210.524539917062,10365.33768829886,0.0,8077.8,0.0,2287.5376882988594,7922.986851618202,2287.5376882988594,0.0,2287.5376882988594
