Store,Dept,Total_Demand,Fulfilled_Demand,Lost_Sales,Average_Inventory,Holding_Cost,Stockout_Cost,Total_Cost,Fill_Rate
31.0,10.0,215074.87,134054.7599886606,81020.11001133939,579.5316735841408,6374.848409425549,405100.5500566969,411475.3984661225,0.6232934604989444
1.0,46.0,194143.44,112661.72603703907,81481.71396296093,321.33055353342303,3534.6360888676536,407408.56981480465,410943.20590367226,0.5803014824350443
14.0,74.0,217472.05,137824.8829742615,79647.16702573848,1140.64782202777,12547.12604230547,398235.83512869244,410782.9611709979,0.6337590645522563
14.0,17.0,212780.7,133130.72733899465,79649.97266100535,1131.597346205525,12447.570808260774,398249.8633050267,410697.4341132875,0.6256710657451293
2.0,14.0,196474.09,115529.69463662835,80944.39536337164,511.9241219837973,5631.16534182177,404721.9768168582,410353.14215868,0.5880149114655696
40.0,1.0,197907.6,116325.45670697645,81582.14329302355,215.26505978153563,2367.915657596892,407910.71646511776,410278.63212271465,0.5877766023486538
37.0,2.0,190340.69,108911.67951381857,81429.01048618143,272.062993180549,2992.6929249860386,407145.05243090715,410137.7453558932,0.5721933629315864
18.0,1.0,195722.28,115163.00029429112,80559.27970570888,633.1764269855619,6964.94069684118,402796.39852854435,409761.3392253856,0.5884000548853769
26.0,9.0,203976.71,124186.63357687835,79790.07642312165,952.4225777113744,10476.648354825118,398950.3821156082,409427.03047043335,0.6088275155378198
11.0,1.0,201223.35,120030.38504620004,81192.96495379995,301.5917265571481,3317.508992128629,405964.82476899977,409282.33376112836,0.5965032638915913
25.0,46.0,191341.2,110669.42840364603,80671.77159635397,488.3491620645901,5371.840782710491,403358.85798176983,408730.6987644803,0.5783878663019048
27.0,5.0,233077.83000000002,153389.3276476106,79688.50235238942,876.4594132872943,9641.053546160238,398442.51176194707,408083.5653081073,0.6581034654716434
11.0,97.0,188064.16999999998,107741.02295572787,80323.14704427213,560.0010193256741,6160.011212582414,401615.7352213607,407775.7464339431,0.5728950015078783
20.0,11.0,223560.97,145261.34717175917,78299.62282824084,1476.4906176313148,16241.396793944463,391498.11414120416,407739.51093514863,0.6497616608648602
32.0,82.0,194164.81,113895.53931178074,80269.27068821926,444.40984123251803,4888.5082535576985,401346.3534410963,406234.86169465404,0.5865920776879227
2.0,11.0,209855.78,129589.56905205324,80266.21094794676,441.26602173858987,4853.926239124488,401331.05473973375,406184.98097885825,0.6175172733009938
24.0,1.0,191575.87,111192.98225564478,80382.88774435523,369.91026590937327,4069.012925003106,401914.4387217762,405983.4516467793,0.5804122526268302
15.0,23.0,210228.43,132079.79751025198,78148.63248974802,1314.1558587336585,14455.714446070244,390743.16244874016,405198.8768948104,0.6282680107074575
24.0,82.0,214582.85,135967.2152683839,78615.63473161611,1093.4233636839301,12027.657000523232,393078.1736580806,405105.83065860375,0.6336350517685077
4.0,3.0,293816.07,222369.17952834678,71446.89047165323,4327.128896656107,47598.417863217175,357234.45235826616,404832.87022148335,0.7568312363865829
8.0,46.0,188798.9,108922.76200324392,79876.1379967561,409.33074400886454,4502.63818409751,399380.68998378044,403883.328167878,0.5769247702356525
1.0,23.0,211957.3,133306.81380937758,78650.48619062243,963.3635909035752,10596.999499939328,393252.43095311214,403849.43045305146,0.6289324019950131
43.0,4.0,186500.44,106958.93312391317,79541.50687608682,487.5752711683883,5363.327982852272,397707.5343804341,403070.8623632864,0.5735049907866875
28.0,82.0,185239.97,105953.05503584907,79286.91496415093,467.85104542107416,5146.361499631816,396434.57482075464,401580.9363203864,0.57197728457767
17.0,87.0,184976.22,106216.8858236082,78759.3341763918,655.154354215401,7206.697896369411,393796.670881959,401003.36877832847,0.5742191392148039
39.0,10.0,193283.09,115257.53652925917,78025.55347074082,707.4243150431838,7781.667465475022,390127.7673537041,397909.43481917906,0.5963146415408569
9.0,9.0,190626.66,112581.7025290543,78044.95747094571,671.6541808694654,7388.195989564119,390224.7873547285,397612.9833442926,0.590587394906118
34.0,81.0,182907.94999999998,104148.57199248405,78759.37800751594,286.33924000205644,3149.731640022621,393796.8900375797,396946.62167760235,0.5694042932113342
10.0,25.0,199045.72,121309.2951627168,77736.42483728322,647.5137780543132,7122.651558597445,388682.1241864161,395804.77574501355,0.6094544266649732
27.0,17.0,194033.37,116699.46880050012,77333.90119949989,810.2567142373468,8912.823856610816,386669.50599749945,395582.32985411026,0.6014401996960632
27.0,87.0,198929.69,121076.41609277642,77853.27390722359,515.892486964556,5674.817356610116,389266.3695361179,394941.18689272803,0.6086392438090886
12.0,1.0,171178.0,92933.10918477149,78244.89081522851,126.936227836008,1396.298506196088,391224.4540761426,392620.75258233864,0.5429033473038094
1.0,5.0,235157.09,159081.7058509451,76075.3841490549,1009.149028165525,11100.639309820775,380376.9207452745,391477.5600550953,0.676491216364963
19.0,14.0,193046.69,116798.30242821499,76248.38757178502,922.7336859318606,10150.070545250466,381241.9378589251,391392.0084041756,0.6050261852623061
4.0,74.0,215850.59,139617.1160176347,76233.4739823653,919.3642674568982,10113.00694202588,381167.36991182656,391280.3768538525,0.6468229529399697
12.0,14.0,191978.09,114490.49965907262,77487.59034092737,307.24456561961034,3379.690221815714,387437.95170463686,390817.6419264526,0.596372740551136
6.0,3.0,260824.55,196162.27430676066,64662.27569323934,6097.68203179946,67074.50234979406,323311.3784661967,390385.88081599073,0.7520851634049045
21.0,46.0,186302.02,109399.1450558522,76902.87494414778,527.6703484869072,5804.3738333559795,384514.37472073897,390318.7485540949,0.5872139499928782
32.0,74.0,179284.05,102239.82368443519,77044.22631556481,442.1317542162484,4863.4492963787325,385221.131577824,390084.5808742028,0.5702672584897274
28.0,3.0,218033.56,141295.75214826074,76737.80785173926,425.90234048430744,4684.925745327382,383689.03925869626,388373.96500402363,0.6480458886616388
11.0,9.0,186939.97,110248.33784455154,76691.63215544846,440.418633326013,4844.604966586143,383458.1607772423,388302.76574382844,0.5897526240351464
1.0,7.0,210243.26,134068.1513989741,76175.10860102592,586.0840711771211,6446.924782948332,380875.54300512956,387322.4677880779,0.6376810909371082
21.0,34.0,192609.29,116802.59413166504,75806.69586833497,691.7621587900139,7609.383746690153,379033.4793416748,386642.86308836495,0.6064224323326515
19.0,34.0,181616.42,106474.92586678613,75141.49413321387,897.4641329097307,9872.105462007037,375707.4706660693,385579.57612807635,0.5862626620808081
29.0,4.0,177794.77,101892.99351536282,75901.77648463719,540.6934745076082,5947.62821958369,379508.8824231859,385456.51064276963,0.5730933115488314
29.0,23.0,200539.11,125435.89949777926,75103.21050222073,880.4650683616499,9685.115751978148,375516.0525111036,385201.1682630818,0.6254934486234593
34.0,10.0,196610.39,120999.15807363555,75611.23192636445,621.8134853585107,6839.948338943617,378056.15963182226,384896.10797076585,0.6154260620389164
13.0,17.0,186137.02,110032.79553461556,76104.22446538444,391.5502663984067,4307.052930382473,380521.12232692214,384828.1752573046,0.5911386973672168
42.0,96.0,179305.14,102985.59748748163,76319.54251251837,252.8681243025585,2781.5493673281435,381597.7125625918,384379.26192992,0.5743594271055567
22.0,74.0,200247.29,125964.76631351587,74282.52368648413,1111.0841056909849,12221.925162600834,371412.61843242066,383634.54359502153,0.6290460475820465
14.0,87.0,198933.03,123601.14124465098,75331.88875534902,625.5496166508536,6881.04578315939,376659.44377674506,383540.4895599045,0.6213203571304925
13.0,22.0,183827.46,108423.63117776674,75403.82882223326,588.2265637581257,6470.4922013393825,377019.1441111663,383489.6363125057,0.5898119420121822
32.0,81.0,176562.2,100593.39531220135,75968.80468779865,330.5118510680057,3635.6303617480626,379844.02343899326,383479.6538007413,0.5697334724658015
18.0,25.0,182855.7,107952.22817556812,74903.47182443188,779.6247627678263,8575.87239044609,374517.3591221594,383093.23151260545,0.5903684062108434
40.0,80.0,181251.01,105835.04874116718,75415.96125883283,535.9823757562107,5895.806133318318,377079.80629416415,382975.61242748244,0.5839142564842379
28.0,9.0,186142.84,110651.82579289199,75491.01420710802,479.0869963065412,5269.956959371953,377455.0710355401,382725.027994912,0.5944457804172967
4.0,87.0,191710.46,116325.20575341443,75385.25424658557,485.4098888847465,5339.5087777322115,376926.2712329278,382265.78001066,0.6067754766923746
22.0,7.0,219027.84,145457.87450295844,73569.96549704156,1261.3048074831677,13874.352882314844,367849.8274852078,381724.18036752264,0.6641067843382761
4.0,98.0,175852.87,99770.79548023338,76082.07451976661,97.37692268236937,1071.146149506063,380410.3725988331,381481.51874833915,0.5673538082161149
27.0,22.0,201564.86,127780.05020724962,73784.80979275038,1122.4250197703589,12346.675217473947,368924.0489637519,381270.7241812259,0.6339401134069184
24.0,3.0,198039.39,134173.5339984351,63865.8560015649,5548.156831536766,61029.72514690443,319329.28000782453,380359.00515472895,0.6775093278081451
23.0,25.0,180293.36,105996.05499647804,74297.30500352196,753.1894362392399,8285.083798631638,371486.5250176098,379771.60881624144,0.5879088114863357
39.0,34.0,186183.96,111356.6338486907,74827.32615130929,500.4669826091125,5505.136808700237,374136.63075654645,379641.7675652467,0.5981000395989574
11.0,34.0,203699.6,129426.88204868726,74272.71795131273,731.6197070853352,8047.816777938688,371363.5897565637,379411.4065345024,0.6353811300988674
17.0,5.0,267934.32,197549.04224368033,70385.27775631967,2454.960159663922,27004.561756303137,351926.38878159836,378930.9505379015,0.7373039864533977
31.0,14.0,178189.26,103526.25564721953,74663.00435278047,500.60918418344096,5506.70102601785,373315.02176390233,378821.7227899202,0.5809904348175615
12.0,10.0,186908.56,112367.6068843138,74540.95311568619,536.5489020299952,5902.037922329948,372704.76557843096,378606.80350076087,0.6011902658942629
42.0,2.0,180157.61,105626.10474676032,74531.50525323968,518.4258888342414,5702.684777176655,372657.52626619843,378360.2110433751,0.5862983237108903
34.0,82.0,180824.7,105691.83654186927,75132.86345813074,206.66604305050217,2273.326473555524,375664.31729065365,377937.6437642092,0.5844988905933164
18.0,5.0,200855.88,127871.21620957913,72984.66379042088,1178.643717249025,12965.080889739274,364923.31895210437,377888.39984184364,0.6366316794389048
11.0,87.0,190705.06,116168.58104646363,74536.47895353637,424.9572671993949,4674.529939193344,372682.3947676819,377356.92470687523,0.6091531134331917
31.0,82.0,189785.66999999998,115944.42786767843,73841.24213232157,689.6293420944035,7585.922763038438,369206.21066160785,376792.1334246463,0.6109229841624947
2.0,58.0,253330.0,184674.18895277576,68655.81104722424,3025.415609416561,33279.57170358217,343279.05523612123,376558.6269397034,0.7289866535853462
12.0,9.0,183298.62,109738.52717998238,73560.09282001763,793.564592997737,8729.210522975107,367800.4641000881,376529.67462306324,0.5986871433073658
28.0,80.0,183879.29,110319.91997867977,73559.37002132024,790.5173777231038,8695.691154954142,367796.8501066012,376492.5412615553,0.5999583747505212
45.0,1.0,161935.66999999998,87202.49163277038,74733.17836722962,147.25529942553342,1619.8082936808678,373665.89183614805,375285.70012982894,0.5385008233996277
31.0,1.0,175752.72,101133.84833102752,74618.87166897248,148.63987959987736,1635.038675598651,373094.3583448624,374729.3970204611,0.5754326210770878
15.0,7.0,175732.51,102458.69835811728,73273.81164188271,616.7037583600078,6783.741341960085,366369.0582094136,373152.79955137364,0.5830378133113633
36.0,38.0,202399.52,128932.4205753312,73467.09942466879,500.1239058916445,5501.36296480809,367335.497123344,372836.86008815205,0.6370193989359817
20.0,3.0,215303.18,145492.28618129075,69810.89381870926,2146.3402536196813,23609.742789816497,349054.4690935463,372664.2118833628,0.6757553984167385
34.0,46.0,172980.74,99318.38268011193,73662.35731988808,359.0387187010884,3949.4259057119725,368311.7865994404,372261.21250515233,0.5741586183531874
42.0,13.0,173478.25,100136.88491361945,73341.36508638055,443.6011034482346,4879.6121379305805,366706.8254319027,371586.4375698333,0.5772301998297737
19.0,11.0,198792.87,128891.5016159305,69901.3683840695,1926.0328976786855,21186.36187446554,349506.84192034754,370693.2037948131,0.6483708475858843
19.0,96.0,181062.77,108960.35807184335,72102.41192815665,909.2040516467142,10001.244568113856,360512.05964078323,370513.3042088971,0.601782233155073
18.0,10.0,172069.05,98912.31372075442,73156.73627924558,394.9779890105669,4344.757879116236,365783.6813962279,370128.43927534414,0.574840819547469
17.0,14.0,179026.57,108449.34619928351,70577.2238007165,1402.7023782642143,15429.726160906357,352886.1190035825,368315.8451644889,0.605772350993953
34.0,79.0,167264.22,94695.51510418144,72568.70489581856,426.3311981361165,4689.643179497281,362843.5244790928,367533.1676585901,0.5661432857797168
37.0,97.0,163242.2,90264.78442150654,72977.41557849346,177.39663692089016,1951.3630061297918,364887.07789246726,366838.44089859707,0.5529500608390878
22.0,5.0,210501.58000000002,138938.82232607473,71562.75767392527,801.9511791044562,8821.462970149018,357813.7883696264,366635.2513397754,0.6600369570911283
17.0,81.0,167839.17,95333.0152484819,72506.1547515181,336.4889922452099,3701.3789146973086,362530.77375759056,366232.15267228783,0.5680021847610537
6.0,22.0,184531.41999999998,112434.41658677277,72097.00341322723,489.6659185271743,5386.325103798918,360485.0170661361,365871.34216993506,0.6092968698055474
43.0,79.0,123243.01,123243.01,0.0,33253.22295533971,365785.45250873687,0.0,365785.45250873687,1.0
24.0,34.0,174486.88999999998,103184.1662139759,71302.7237860241,834.7478535324946,9182.22638885744,356513.6189301205,365695.8453189779,0.5913577015097002
21.0,8.0,172375.03,99992.55652481706,72382.47347518294,321.2176432639204,3533.3940759031248,361912.3673759147,365445.7614518178,0.5800872465392294
5.0,8.0,160923.33000000002,88259.30461426037,72664.02538573963,168.51698920385536,1853.686881242409,363320.1269286981,365173.81380994053,0.5484556192956009
26.0,97.0,171034.66,99526.87682721461,71507.78317278539,687.7410422961437,7565.151465257581,357538.915863927,365104.06732918456,0.581910571969533
12.0,82.0,169970.15,97848.10590631046,72122.04409368955,408.3972328439458,4492.3695612834035,360610.2204684477,365102.5900297311,0.5756781758815325
35.0,1.0,174747.95,102952.22404789741,71795.72595210258,350.7356924996096,3858.092617495706,358978.6297605129,362836.7223780086,0.589146963085389
16.0,13.0,169664.84,97568.00314415214,72096.83685584785,204.40544247102497,2248.4598671812746,360484.18427923927,362732.6441464205,0.5750631842410728
24.0,14.0,181006.38,110749.18485969427,70257.19514030573,980.1414544478117,10781.555998925929,351285.97570152866,362067.5317004546,0.6118523825496884
28.0,1.0,188921.55,117550.39715482235,71371.15284517765,469.0358282521525,5159.394110773677,356855.76422588824,362015.1583366619,0.622218043176241
23.0,26.0,169870.35,99846.20811709473,70024.14188290527,1040.313998074746,11443.453978822206,350120.70941452635,361564.1633933486,0.5877789038351586
2.0,74.0,175246.91,104350.54738538657,70896.36261461343,631.5297557719939,6946.827313491933,354481.81307306717,361428.6403865591,0.595448715103659
32.0,7.0,203474.41,134299.1633651986,69175.24663480141,1366.8183972754018,15035.00237002942,345876.2331740071,360911.2355440365,0.6600297470586035
4.0,11.0,238843.38,170117.07165650063,68726.30834349938,1561.3079995898117,17174.38799548793,343631.5417174969,360805.9297129848,0.7122536603547506
20.0,25.0,181560.78,111798.06517541046,69762.71482458954,1063.6197924861278,11699.817717347405,348813.57412294764,360513.39184029505,0.6157610976082525
21.0,25.0,180880.79,110197.24965773485,70683.54034226516,644.3126219174142,7087.438841091556,353417.70171132573,360505.1405524173,0.6092258313209206
42.0,81.0,171040.74,100260.52151540901,70780.218484591,587.9576301259532,6467.533931385486,353901.092422955,360368.62635434046,0.5861791846516159
4.0,18.0,130356.04999999999,64166.85179285979,66189.1982071402,2670.5142014707963,29375.65621617876,330945.991035701,360321.6472518798,0.4922429898179624
18.0,22.0,170765.52,100105.21367019098,70660.30632980901,619.7157510912336,6816.87326200357,353301.53164904506,360118.40491104865,0.5862144399536334
8.0,7.0,180363.62,109502.0738131008,70861.5461868992,474.1475863143483,5215.623449457831,354307.730934496,359523.35438395385,0.6071184078757168
22.0,82.0,208377.84,139587.34909646405,68790.49090353595,1354.1197793851316,14895.317573236447,343952.45451767975,358847.7720909162,0.6698761686773606
22.0,14.0,171633.42,101213.10641205117,70420.31358794883,582.1290939240741,6403.420033164815,352101.56793974416,358504.987972909,0.5897051192713585
36.0,80.0,169633.01,99170.77051789511,70462.23948210488,511.5725352693702,5627.297887963072,352311.1974105244,357938.4952984875,0.584619529641637
1.0,3.0,225530.28,167716.47998231443,57813.80001768557,6235.407464502911,68589.48210953202,289069.00008842786,357658.4821979599,0.7436539341072712
43.0,80.0,184689.41999999998,114570.09420164213,70119.32579835787,617.0134898059255,6787.14838786518,350596.62899178936,357383.7773796545,0.620339238715689
25.0,23.0,174738.18,104933.48134655741,69804.6986534426,743.8938166116563,8182.831982728219,349023.493267213,357206.3252499412,0.6005183374724254
15.0,3.0,178768.56,110694.23901051946,68074.32098948053,1458.5634476319997,16044.197923951997,340371.60494740267,356415.8028713547,0.619204176676925
21.0,9.0,162324.27,92107.21865025922,70217.05134974077,441.1682791247268,4852.851070371995,351085.2567487039,355938.10781907587,0.5674272778202497
9.0,87.0,176890.06,107950.83898049849,68939.2210195015,1016.5452275868175,11181.997503454993,344696.10509750753,355878.1026009625,0.6102708031219984
10.0,32.0,185917.71,116815.39051947309,69102.3194805269,908.5209414712459,9993.730356183705,345511.5974026345,355505.3277588182,0.6283177138932762
7.0,8.0,163593.92,93230.94847628256,70362.97152371744,203.42152918966912,2237.63682108636,351814.8576185872,354052.49443967355,0.5698925025837303
32.0,5.0,209219.68,140410.67818831594,68809.00181168405,904.8958860295006,9953.854746324507,344045.0090584202,353998.86380474473,0.6711160163724366
42.0,4.0,163979.44,94217.19198007617,69762.24801992382,427.46115271799204,4702.072679897912,348811.24009961914,353513.31277951703,0.5745671041447401
35.0,46.0,169741.97,100066.0237475023,69675.9462524977,460.6148661026646,5066.763527129311,348379.7312624885,353446.4947896178,0.5895184540835853
6.0,11.0,189052.13,120080.62876179352,68971.50123820649,576.7203589072595,6343.923947979854,344857.5061910324,351201.4301390123,0.6351720489041489
17.0,11.0,171703.89,103466.66503852875,68237.22496147125,882.3376383012969,9705.714021314267,341186.1248073563,350891.8388286705,0.602587775026697
6.0,17.0,169390.2,100479.63960613467,68910.56039386532,508.29149347398646,5591.206428213851,344552.8019693266,350144.0083975405,0.593184491228741
22.0,79.0,171412.09,103237.4730674857,68174.6169325143,760.088464749744,8360.973112247184,340873.0846625715,349234.0577748187,0.6022764967598593
7.0,13.0,172284.76,103402.28014642728,68882.47985357273,420.93820599284663,4630.320265921313,344412.39926786366,349042.71953378496,0.6001823965533996
23.0,96.0,173135.15,104731.3976456023,68403.7523543977,635.5134403085437,6990.647843393981,342018.76177198853,349009.4096153825,0.604911236369982
9.0,5.0,197775.87,129735.581851279,68040.28814872101,794.8541346509418,8743.39548116036,340201.440743605,348944.8362247654,0.6559727526481315
13.0,98.0,164225.03,94977.59105524469,69247.4389447553,223.92863725878786,2463.2150098466664,346237.19472377654,348700.4097336232,0.5783380953271537
16.0,8.0,157012.74,87616.18989353396,69396.55010646605,95.28451632005222,1048.1296795205744,346982.75053233025,348030.8802118508,0.5580196224429557
45.0,91.0,174925.24,106579.39789356077,68345.84210643922,559.974029019661,6159.714319216271,341729.2105321961,347888.92485141236,0.609285417550725
35.0,26.0,157934.13999999998,90070.53388702837,67863.60611297161,758.8526393883825,8347.379033272207,339318.0305648581,347665.40959813027,0.5703043932554949
20.0,26.0,156931.43,88692.50809938525,68238.92190061475,576.2699988460846,6338.969987306931,341194.60950307373,347533.57949038065,0.5651672714598042
40.0,96.0,172784.84,105258.39194051344,67526.44805948656,850.4745600949958,9355.220161044954,337632.2402974328,346987.4604584778,0.6091876575544095
26.0,82.0,165500.18,97418.559212307,68081.62078769301,466.6894013988109,5133.58341538692,340408.103938465,345541.6873538519,0.5886311375148172
8.0,1.0,152689.12,84151.32012467532,68537.7998753247,189.9698027795143,2089.6678305746573,342688.9993766235,344778.6672071981,0.5511284636696794
35.0,17.0,169013.48,101387.66630219088,67625.81369780912,555.2569909261697,6107.826900187867,338129.06848904566,344236.8953892335,0.5998791711891316
10.0,90.0,157234.87,88808.16215322669,68426.70784677331,174.50207623182771,1919.522838550105,342133.53923386656,344053.0620724167,0.564812132024065
4.0,25.0,167314.11,99585.05554638569,67729.05445361431,440.47718998694637,4845.24908985641,338645.27226807154,343490.521357928,0.595198190674927
22.0,87.0,178899.57,111015.74398362514,67883.82601637486,322.18834329418763,3544.0717762360637,339419.1300818743,342963.2018581104,0.6205478525388582
27.0,34.0,170721.56,103567.44582678063,67154.11417321936,645.6292909687046,7101.92220065575,335770.5708660968,342872.49306675256,0.606645381091765
41.0,87.0,162765.08,95145.2240095501,67619.8559904499,422.8270880881783,4651.097968969962,338099.2799522495,342750.37792121945,0.5845555079108499
31.0,7.0,184937.93,118893.78256979123,66044.14743020877,1081.2712275613574,11893.98350317493,330220.73715104384,342114.7206542188,0.6428847915070275
6.0,81.0,160232.31,92424.5189370523,67807.7910629477,261.42480784896594,2875.672886338625,339038.9553147385,341914.6282010771,0.5768157429487991
18.0,11.0,169650.76,103485.37503377824,66165.38496622175,964.4617691461209,10609.07946060733,330826.9248311088,341436.0042917161,0.609990636256379
12.0,11.0,166220.54,99316.66829366643,66903.87170633356,587.510591556989,6462.616507126879,334519.35853166785,340981.97503879474,0.5974993721814791
35.0,10.0,157390.4,89807.23195625783,67583.16804374216,255.461552283151,2810.077075114661,337915.84021871083,340725.9172938255,0.5706017136766781
4.0,17.0,171291.61,104746.31840887554,66545.29159112446,696.392826477168,7660.3210912488485,332726.45795562235,340386.7790468712,0.6115087505387774
7.0,4.0,165565.06,98832.13046746764,66732.92953253236,577.3381433195996,6350.719576515596,333664.6476626618,340015.3672391774,0.5969383302700922
29.0,1.0,154591.09,87705.44383312766,66885.64616687234,397.51741885252903,4372.691607377819,334428.2308343617,338800.9224417395,0.567338284716976
9.0,1.0,143428.09,76010.92573685439,67417.1642631456,154.54738479200205,1700.0212327120225,337085.82131572807,338785.8425484401,0.5299584323883445
2.0,49.0,179441.48,113600.14268189741,65841.3373181026,825.6054306792884,9081.659737472171,329206.6865905129,338288.3463279851,0.6330762691095582
16.0,4.0,160502.98,93561.35987854049,66941.6201214595,318.4819867365368,3503.3018541019046,334708.10060729756,338211.40246139944,0.5829259984988471
12.0,74.0,173596.75,107068.87806291619,66527.87193708381,413.661720750444,4550.278928254884,332639.35968541907,337189.638613674,0.6167677566712291
45.0,79.0,160266.69,93965.81061617238,66300.87938382762,475.19811311733463,5227.179244290681,331504.3969191381,336731.5761634288,0.5863090490991758
11.0,80.0,153471.79,86690.74301870281,66781.04698129719,208.2934607227329,2291.228067950062,333905.23490648594,336196.462974436,0.5648643507624613
40.0,23.0,163172.3,97637.75627816605,65534.54372183395,743.4377161554316,8177.8148777097485,327672.71860916977,335850.5334868795,0.5983721273657726
20.0,67.0,156314.24,89719.31594729704,66594.92405270296,217.99639598612305,2397.9603558473536,332974.6202635148,335372.5806193621,0.5739676433017046
17.0,10.0,166271.13,100340.61128012075,65930.51871987926,405.17996524113533,4456.979617652489,329652.5935993963,334109.5732170488,0.6034758486342202
32.0,79.0,158523.71,93362.0991244515,65161.61087554849,729.8926019328497,8028.818621261347,325808.05437774246,333836.8729990038,0.5889472251466453
10.0,96.0,147988.27,81836.70608956195,66151.56391043804,213.14735112491474,2344.620862374062,330757.8195521902,333102.4404145643,0.5529945453755352
17.0,91.0,154515.51,88539.18452466403,65976.32547533597,255.5651296897279,2811.216426587007,329881.62737667985,332692.8438032669,0.5730116318074737
17.0,7.0,166862.61000000002,101820.35732160781,65042.252678392186,672.2745423371348,7395.019965708483,325211.26339196094,332606.2833576694,0.6102047506125416
35.0,25.0,156717.69,91548.17549211704,65169.51450788296,583.2352618739337,6415.587880613271,325847.5725394148,332263.160420028,0.5841598066696685
10.0,26.0,168832.83,103619.23020963372,65213.59979036628,535.7921609685014,5893.713770653516,326067.99895183137,331961.7127224849,0.6137386325256393
33.0,93.0,194936.33000000002,130764.24408490692,64172.08591509308,929.0126133550206,10219.138746905226,320860.4295754654,331079.56832237064,0.6708048934998772
2.0,34.0,174130.75,108769.54559080453,65361.20440919548,353.26465139290303,3885.9111653219334,326806.0220459774,330691.93321129936,0.624642951292661
36.0,93.0,167341.57,102996.84736595278,64344.72263404722,763.6878133622457,8400.565946984703,321723.6131702361,330124.1791172208,0.6154887118959907
41.0,11.0,161960.11,96796.74188649899,65163.36811350101,389.27133272381946,4281.984659962014,325816.8405675051,330098.8252274671,0.5976579164245999
28.0,25.0,160051.09,95303.22751980991,64747.86248019009,574.432022212798,6318.752244340778,323739.31240095047,330058.06464529125,0.595455035762705
13.0,67.0,155110.16,89724.75280383341,65385.40719616658,175.7978515327691,1933.7763668604603,326927.0359808329,328860.81234769337,0.5784582570466913
24.0,74.0,168459.07,105054.39191275633,63404.67808724367,1018.8658100928941,11207.523911021835,317023.39043621835,328230.9143472402,0.6236196834801256
6.0,80.0,154060.34,89160.33212484502,64900.00787515497,317.3578942155233,3490.9368363707563,324500.03937577485,327990.9762121456,0.5787364361577095
28.0,34.0,165914.89,101423.30761536658,64491.582384633424,459.84155731935755,5058.257130512933,322457.9119231671,327516.1690536801,0.6112971995181781
10.0,29.0,157349.97,93070.0541516552,64279.915848344805,513.3525280440451,5646.877808484496,321399.57924172404,327046.4570502085,0.5914844098899745
17.0,23.0,163464.29,99051.1009005332,64413.18909946679,448.9110835463264,4938.02191900959,322065.94549733395,327003.96741634357,0.605949476185491
26.0,23.0,160164.88,96427.52856361467,63737.35143638533,735.2474449862912,8087.721894849203,318686.75718192663,326774.47907677584,0.6020516393082845
32.0,14.0,160674.77,96202.77939011369,64471.9906098863,399.6491319026938,4396.140450929632,322359.9530494315,326756.09350036114,0.598742287853368
11.0,22.0,166649.41,103013.809058055,63635.600941945,779.6403383031793,8576.043721334972,318178.004709725,326754.0484310599,0.6181468572739321
35.0,90.0,151906.77,87756.5929750372,64150.177024962795,431.4603944772323,4746.064339249555,320750.885124814,325496.9494640635,0.5777003419599878
30.0,97.0,145322.25,80938.60767085136,64383.64232914864,263.31390167696736,2896.452918446641,321918.21164574317,324814.6645641898,0.5569594998071621
36.0,96.0,155094.75,90755.44374912648,64339.30625087351,266.8718924014662,2935.5908164161283,321696.53125436755,324632.1220707837,0.5851612884970412
15.0,9.0,179898.89,117278.62569391653,62620.26430608347,1019.1355593255674,11210.491152581242,313101.32153041736,324311.8126829986,0.6519141151672282
9.0,10.0,155397.1,91334.82196352849,64062.2780364715,349.19002977971917,3841.0903275769106,320311.3901823575,324152.4805099344,0.5877511354042546
40.0,82.0,161944.4,98231.303180083,63713.096819916995,501.2663907700287,5513.930298470315,318565.484099585,324079.4143980553,0.6065742512867565
8.0,82.0,156533.61,92390.59379988932,64143.01620011069,298.78790137790287,3286.6669151569313,320715.08100055344,324001.7479157104,0.590228474254758
8.0,11.0,178397.7,115059.57906749612,63338.120932503894,614.0331236463021,6754.364360109323,316690.6046625195,323444.9690226288,0.6449611125451511
10.0,20.0,159000.7,95473.90572616941,63526.794273830594,502.8911803100205,5531.802983410225,317633.97136915295,323165.7743525632,0.6004621723437029
30.0,4.0,141986.66999999998,77459.22714572193,64527.442854278066,35.65016347412811,392.15179821540914,322637.21427139034,323029.36606960575,0.5455387265982218
43.0,8.0,144415.45,80054.9696996148,64360.4803003852,72.12918195076914,793.4210014584605,321802.401501926,322595.82250338444,0.5543379859953682
2.0,98.0,148924.63,84791.29424717992,64133.33575282008,125.34300193225731,1378.7730212548304,320666.67876410036,322045.4517853552,0.5693570918872178
45.0,81.0,158814.72,95593.7664670634,63220.953532936604,536.9823934335668,5906.8063277692345,316104.76766468305,322011.57399245223,0.6019200642551483
21.0,7.0,189000.57,126966.31819260484,62034.251807395165,947.4452816811,10421.8980984921,310171.2590369758,320593.1571354679,0.6717774353410936
27.0,26.0,152738.67,90956.11480625623,61782.55519374377,872.9273149669851,9602.200464636837,308912.7759687188,318514.97643335565,0.595501550499662
